,id,title,description,ingredients,year,week,week_day,keywords,tags
719,1d5c77e4-630b-47c0-ba54-3174fd0503d0,Lakseburger med tzatziki,"Oppskrift på enkel fiskeburger med gresk tzatziki. Saftig lakseburger stekt i panne, serveres med tzatziki og ruccola i grove, ferske burgerbrød. Rask, enkel og veldig god middag for hele familien. Lakseburger kan erstattes med laksefilet eller en grov fiskekake.","lakseburger, grove hamburgerbrød, ruccola salat, tzatziki, rødløk, rapsolje, salt, pepper",2023.0,26.0,Tirsdag,"['salat', 'hovedrett', 'helgemat', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'fisk', 'laks', 'sunnere', 'middag under 20 minutter', 'burger', 'ukensmiddag']","['Salat', 'Hovedrett', 'Helgemat', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Fisk', 'Laks', 'Sunnere', 'Middag under 20 minutter', 'Burger', 'UkensMiddag']"
720,b2d458aa-3de4-f05b-da85-f0fa7bf229a8,Lun salat med potet og spekeskinke,"Oppskrift på smakfull salat med myke skiver av potet, salt spekeskinke og vakker, grønn salat og asparges. En deilig, lett middag. Hos MENY finner du et stort utvalg spekeskinker, både fra Norge, Italia og Spania. Velg en lokal Matskatt, eller ta med feriefølelsen hjem med smaker fra andre land.","asparges, reddik, poteter, rødløk, sukkererter, romanosalat, spekeskinke, hvitløk, Dijon sennep, hvitvinseddik, rapsolje, salt, pepper",2023.0,26.0,Onsdag,"['grønnsaker', 'lunsj', 'hovedrett', 'rask', 'potet', 'salater']","['Grønnsaker', 'Lunsj', 'Hovedrett', 'Rask', 'Potet', 'Salater']"
721,e4f022b2-a5db-4349-8f39-2386afaca805,Fylte krabbeskjell med klassisk tilbehør,"Fylte krabbeskjell er fastfood på sitt aller beste, og er sunn middag servert på få minutter. Kjøp ferdig rensede og fylte krabbeskjell i fiskedisken hos MENY og server dem med enkelt tilbehør, eller spis på farten som de er med en skje. Krabbe er sommermat som smaker godt sammen med loff, sitron og majones.","fylte krabbeskjell, loff, sitroner, majones, frisk dill",2023.0,26.0,Torsdag,"['snacks', 'småretter', 'lunsj', 'vinter', 'sjømat', 'streetfood', 'skalldyr', 'krabbe']","['Snacks', 'Småretter', 'Lunsj', 'Vinter', 'Sjømat', 'Streetfood', 'Skalldyr', 'Krabbe']"
722,c27345e4-f6c3-4ac8-8eca-a012d9d3f82a,Pulled pork burger,"Oppskrift på en rask og saftig pulled pork burger med god BBQ saus, deilig coleslaw og frisk isbergsalat. En enkel hamburger til hverdagen på under 20 minutter.","pulled pork, raps- eller solsikkeolje, brioche burgerbrød, coleslaw MENY, isbergmix, bbq glaze",2023.0,26.0,Fredag,[''],[]
723,2a3cc3de-b8e9-4d66-9e10-0c38ad3c0c3e,Denver steak med fløtepoteter og rødvinssaus,"Oppskrift på stekt biff av Angus, som du får kjøpt i ferskvaredisken hos MENY. Her bruker vi Denver steak, en saftig og mør del av bogen. Ytrefilet eller entrecôte egner seg like godt. Vi serverer biffen med hjemmelagde fløtepoteter, rødvinssaus og en frisk gresk salat.","gode tomater, agurk, rødløk, fetaost, kokefaste poteter, fennikel, fløte, creme fraiche, parmesan, hvitløksfedd, salt, pepper, sjalottløk, smør, sukker, rødvin, oksekraft, salt, pepper, maizena, frisk timian, Angus Denver steak, nøytral olje, MENY biffkrydder, smør",2023.0,26.0,Lørdag,[''],[]
724,95221d17-8ec5-4bdd-a092-b9d120c36f86,Ovnsbakt svinefilet med chevre,"Oppskrift på saftig, helstekt svinefilet med chevre, brokkolini og smaksrik pesto. Dette er enkel og utrolig god hverdagsmat. Server kjøttet med friskt og lett tilbehør, for en rask, litt sunnere rett. Svinefilet kan også grilles, hvis du foretrekker det!","svinefilet, salt, pepper, smør, brokkolini, hjertesalat, chevre, olivenolje, lime, pesto, ristede pinjekjerner, salt og pepper",2023.0,26.0,Søndag,[''],[]
725,669f80eb-c653-4cc2-9871-928b0e00d6b8,Bakt søtpotet med vegansk fyll,"Oppskrift på ovnsbakt vegansk søtpotet, fylt med silkemyk rødbethummus, stekt sopp og cherrytomater. Enkel middag perfekt for deg som har lyst på et litt sunnere eller kjøttfritt måltid. Topp gjerne med urter som gressløk eller persille for å gi denne fargerike retten enda mer smak!","søtpoteter, sopp, rødløk, cherrytomater, babyspinat, rødbethummus, rapsolje, salt, pepper",2023.0,25.0,Mandag,"['Vegansk', 'vegetar', 'vegetarmiddag', 'bakepotet', 'bakt potet', 'søtpotet']",[]
726,08980615-a082-4bdb-a301-a6a320ccaa56,Steinbitfilet med ratatouille,"Nydelig oppskrift på steinbit med ratatouille, ris og urtesmør. Ratatouille er en grønnsaksstuing full av franske smaker som stammer fra Provence. Lag selv, eller kjøp ferdig og ha middagen klar på under 20 minutter.","steinbitfilet, Jacobs Utvalgte urtesmør m/ramsløk og havsalt, MENY ris, ferdig kokt, MENY ratatouille, lime",2023.0,25.0,Tirsdag,"['hovedrett', 'vår', 'sommer', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'fisk', 'steinbit', 'sunnere', 'middag under 20 minutter']","['Hovedrett', 'Vår', 'Sommer', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Fisk', 'Steinbit', 'Sunnere', 'Middag under 20 minutter']"
727,cc3728e1-fc75-8c63-cb73-28592d815ccd,"Grove wraps med kylling, avokado og mango","Litt sunnere wrap som hele familien liker, og som kan varieres etter smak. I denne oppskriften bruker vi kylling, enten stekt i strimler eller nygrillet, samt gode grønnsaker som avokado og gulrot. Mango gir god sødme, og så velger du den dressingen du liker best. Ta med wraps i sekken på tur, i matpakken eller server som middag.","grove wraps, kylling, avokado, mango, gulrot, frisk salat, lettrømme, salsa",2023.0,25.0,Onsdag,"['kylling', 'kyllingbryst', 'kyllingfilet', 'wrap', 'lunsj', 'matpakke', 'sunnere']","['Kylling', 'Kyllingbryst', 'Kyllingfilet', 'Wrap', 'Lunsj', 'Matpakke', 'Sunnere']"
728,6605641e-c0e2-4123-94cf-66ca62b4691c,Nakkekoteletter med chili bearnaise,"Saftige nakkekoteletter av svin med chili bearnaise, ovnsbakte poteter og grønnsaker. Rask og veldig smakfull middag som du enkelt lager på under 20 minutter.","nakkekoteletter, MENY ovnsbakte grønnsaker, MENY ovnsbakte poteter med tiimian, chili bearnaise, BBQ glaze",2023.0,25.0,Torsdag,"['potet', 'hovedrett', 'sommer', 'vår', 'rask', 'hverdag', 'nakkekoteletter', 'middag under 20 minutter']","['Potet', 'Hovedrett', 'Sommer', 'Vår', 'Rask', 'Hverdag', 'Nakkekoteletter', 'Middag under 20 minutter', 'UkensMiddag']"
729,899cbb57-3082-a006-82cb-c693f834a33e,Norsk spekefat,"Server et vakkert spekefat som en lett middag. Et tradisjonelt norsk spekefat har gjerne tilbehør som potetsalat, rømme, flatbrød og eggerøre. Spør oss gjerne i butikk etter gode norske Matskatter når du skal handle spekemat. Beregn ca 150 gram spekemat per person.","norsk spekeskinke, fenalår i skiver, morrpølse, spekepølse, spekepølse med elg, egg, gressløk, smør, Røros rømme, god potetsalat, flatbrød",2023.0,25.0,Fredag,"['gjester', 'sommer', 'spekemat', 'sommermeny', 'forrett', 'snacks', 'tapas', 'lunsj']","['Gjester', 'Sommer', 'Spekemat', 'SommerMENY', 'Forrett', 'Snacks', 'Tapas', 'Lunsj']"
730,1244982b-fb76-49a7-a790-f6e51c0fd3ee,Pølse i brød med potetsalat,Pølse i brød er enkel og veldig rask mat som passer godt både til hverdags og festlige anledninger. Grillede pølser er perfekt å servere på en varm sommerdag. Denne oppskriften med MENYs egen potetsalat og chipotle ketchup løfter det vanlige pølsemåltidet til nye høyder.,"grillpølser, potetsalat, pølsebrød, chipotleketchup, rødløk",2023.0,25.0,Lørdag,"['sommer', 'hverdag', 'rask', 'middag under 20 minutter', 'pølser', '17. mai', 'bursdag']","['Sommer', 'Hverdag', 'Rask', 'Middag under 20 minutter', 'Pølser', '17. mai', 'Bursdag']"
731,f2815143-62da-4293-8c73-8876ad52cff9,Gratinerte sjøkreps med ramsløksmør,"Oppskrift på deilig gratinert sjøkreps med ramsløksmør og urter. Et festmåltid som passer perfekt til en sommerkveld med gode venner. Sjøkreps smaker nydelig sammen med godt smør, sitron og loff. Å tilberede sjøkreps er raskere og enklere enn du tror, og de kan også grilles.","sjøkreps, Jacobs Utvalgte ramsløksmør, økologiske sitroner, baguetter",2023.0,25.0,Søndag,"['koldtbord', 'lunsj', 'forrett', 'småretter', 'hovedrett', 'vinter', 'middagstips', 'gjester', 'sjømat', 'skalldyr', 'sjøkreps']","['Koldtbord', 'Lunsj', 'Forrett', 'Småretter', 'Hovedrett', 'Vinter', 'Middagstips', 'Gjester', 'Sjømat', 'Skalldyr', 'Sjøkreps']"
732,83040329-0d39-4d74-9052-cd67972cd3a9,Vegetar bowl,"Oppskrift på vegetarisk bowl, eller Buddha bowl som det også kalles, med pulled vegetar, syltet rødløk, nudler, wasabisaus og massevis av fargerike, gode frukt og grønnsaker. En sunn og lett lunsj eller middag. Pulled vegetar kan også erstattes med stekt østerssopp.","rødløk, lime, olivenolje, havsalt, glassnudler, soyasaus, sesamolje, vegansk aioli, wasabi paste, sesamfrø, pulled vegetar, chili, olje, spisskål, avokado, mango, gulrot, vårløk, koriander, sesamfrø, lime",2023.0,24.0,Mandag,['lunsjbowl'],"['Grønnsaker', 'Frukt', 'Middagstips', 'Sunnere', 'Lunsj', 'Asiatisk', 'Salater', 'Vegetar']"
733,2c1034de-4c04-4fc3-9b56-705363142104,Sprø fiskeburger med syltet rødløk,"Oppskrift på enkel, sprø fiskeburger, toppet med syltet rødløk og romano salat. Dette er en god burger med masse crunch som går raskt å lage. De milde smakene passer for hele familien og er perfekt hverdagsmat. Server gjerne med hjemmelagde fries eller ovnsbakte potetbåter!","sprø fiskeburgere, olje, grove burgerbrød, syltet rødløk, romano mix, burgerdressing",2023.0,24.0,Tirsdag,[''],[]
734,52fb473e-91c7-4b17-9958-f56471b4da6f,Salat med svinefilet og halloumi,"Prøv denne gode salaten med smak av sommer! Oppskrift på frisk og enkel salat med svinefilet, toppet med halloumi og ananas. Halloumi er en smaksrik ost som blir god og fyldig når den varmebehandles, og sammen med saftig svinefilet, og syrlig ananas og appelsin, blir dette en litt sunnere salat med veldig gode smaker.","svinefilet, salt, pepper, smør, romano mix, olivenolje, frisk ananas, halloumi, appelsin",2023.0,24.0,Onsdag,[''],[]
735,7a614bd9-d3bf-4059-b5df-6e9063c101cc,Enkel tacosalat,"Oppskrift på litt enklere taco, der alt er blandet som en digg salat. Vi har tacokrydret kjøttdeig eller karbonadedeig, salat, mais, salsa og tortilla chips. Avokado i terninger er også godt, eller guacamole. Middag på under 20 minutter.","kjøttdeig, rapsolje, tacomix, meksikansk kit, maiskorn, avokado",2023.0,24.0,Torsdag,['tex-mex\ntaco'],"['Kjøttdeig', 'Karbonadedeig', 'Rask', 'Barnevennlig', 'Tex-Mex', 'Hovedrett', 'Helgemat', 'Middagstips', 'Middag under 20 minutter']"
736,336b7e1f-e247-42fd-aeb4-2e1890cda3d9,Pizza Diavola,"Oppskrift på den kjente, spicy pizzaen Diavola med salami, Nduja (som er en sterk smørbarbar salami), og rødløk. På italiensk betyr pizza diavola ""djevelens"" pizza. Og i dette tilfellet betyr djevelen én ting: sterk.","ferdig pizzadeig, pizzasaus, mozzarella, sterk salami, nduja, rødløk, durumhvetemel",2023.0,24.0,Fredag,[''],[]
737,fcd2014d-1b07-45a3-b14c-39ee1eac5c54,Grillspyd med marinert biff og fennikel,"Oppskrift på enkle og smakfulle grillspyd med biter av entrecôte eller indrefilet, god marinade og fennikel. Rask og god sommermat til å legge på grillen. Lag gjerne en salat eller potetsalat som tilbehør til middagen.","biff, fennikel, rapsolje, marinade",2023.0,24.0,Lørdag,[''],[]
738,dda311d2-72d6-e2a0-2af9-7100ee6f57f1,Hvitvinsdampede blåskjell,"Blåskjell dampet med hvitvin og hvitløk kan serveres både som hovedrett og forrett. Det er enkelt, raskt og ikke minst veldig godt. Server gjerne nystekt brød og pommes frites til. Denne retten kan også fint lages i folie på grillen. Se video med steg for steg.","blåskjell, løk, vårløk, selleri, hvitløk, smør, hvitvin, hakket bladpersille",2023.0,24.0,Søndag,"['rask', 'sommer', 'skalldyr', 'blåskjell', 'sjømat', 'middagstips', 'grill', 'vinter']","['Rask', 'Sommer', 'Skalldyr', 'Blåskjell', 'Sjømat', 'Middagstips', 'Vinter', 'Helgemat', 'Hovedrett', 'Lunsj', 'Gjester']"
739,582837bd-5686-4e75-a2f7-4fda09249009,Fylte tomater stekt i airfryer,"Oppskrift på fylt, bakt tomat med hvitløk, parmesan og soltørkede tomater som gir masse god smak. Tilbereder du disse i airfryeren får du middagen på bordet både raskt og enkelt. Server tomatene til grillmaten eller med en frisk salat til.","store tomater, kokt ris, sjampinjong, gul løk, hvitløk, chili, olivenolje, soltørkede tomater, salt, pepper, revet ost",2023.0,23.0,Mandag,[''],[]
740,fcf79073-3d02-e0e2-3f87-ef5964f44d65,Laksefilet med søtpotetmos og brokkolisalat,"Ørret og laks er enkelt og raskt å lage. Sammen med MENYs egen brokkolisalat, Jacobs Utvalgte ramsløksmør og søtpotetmos har du et knallgodt middagstips til hverdagen. Søtpotetmos kan du lage fra bunnen, eller kjøpe ferdig hos MENY. Se egen oppskrift.","laksefilet, urtesmør med ramsløk, brokkolisalat, potetmos med søtpotet, salt, pepper, granateplekjerner",2023.0,23.0,Tirsdag,"['rask', 'middagstips', 'sommer', 'fisk', 'laks', 'grill', 'hovedrett', 'middag under 20 minutter']","['Rask', 'Middagstips', 'Sommer', 'Fisk', 'Laks', 'Grill', 'Hovedrett', 'Middag under 20 minutter']"
741,20db7f85-1185-4393-b1bc-fb6df4c336ba,Salat med spekeskinke og bringebærvinaigrette,"Oppskrift på god sommersalat med spekeskinke, parmesan og bringebær vinaigrette. Herlig forfriskende salat med en uslåelig kombinasjon av salt, syrlig og søtt. Passer perfekt på en varm sommerdag, når du vil imponere gjester eller bare har lyst på noe ekstra godt til lunsj eller middag. Server med godt brød på siden.","baby leaf mix, spekeskinke, parmesan, olivenolje, sitronsaft, hvitvinseddik, flytende honning, bringebær, salt, pepper, valnøtter",2023.0,23.0,Onsdag,"['bringebær', 'valnøtter', 'hovedrett', 'koldtbord', 'lunsj', 'vår', 'sommer', 'sunnere', 'salater', 'spekemat']","['Bringebær', 'Valnøtter', 'Hovedrett', 'Koldtbord', 'Lunsj', 'Vår', 'Sommer', 'Sunnere', 'Salater', 'Spekemat']"
742,10b814c3-103f-4763-bffc-c13262edbdbb,Pasta med svinefilet og pesto,"Oppskrift på enkel pasta med saftig svinefilet og grønn pesto. Et godt middagstips både til hverdag og helg. Du kan bruke både ytre- og indrefilet, eller bruke strimlet svinekjøtt for en enda enklere variant. Dryss gjerne litt revet parmesan over rett før servering.","svinefilet, pasta, salt, pepper, rapsolje, cherrytomater, grønn pesto, revet parmesan",2023.0,23.0,Torsdag,"['tomat', 'pasta', 'tagliatelle', 'svin', 'indrefilet av svin']","['Tomat', 'Pasta', 'Tagliatelle', 'Svin', 'Indrefilet av svin']"
743,8359663e-7f49-45c1-9fc8-604f26a7057c,Burger med ekte cheddar og syltet rødløk,"Oppskrift på deilig cheeseburger med den beste topping! Lag en saftig Angusburger med i brioche brød, topp med syltet rødløk, tomatskiver og ekte cheddar. Norges beste hamburger får du hos MENY, om du spør etter Angusburger. Du vil ikke angre. Server gjerne burgeren med en salat eller pommes frites.","rødløk, rødvinseddik, sukker, Angusburgere, smør, engelsk cheddar, bifftomat, burgerbrød, aioli, salatblader",2023.0,23.0,Fredag,[''],"['Grill', 'Sommer', 'Burger', 'Hovedrett']"
744,c2077d8e-5d5e-1a58-4eb7-ba053c0cf40b,Klassisk rekesmørbrød,"Her får du oppskriften på det klassiske rekesmørbrødet! En enkel og god favoritt med ferske reker, frøloff, frisk dill og god aioli. Herlig og saftig sommermat som passer godt til frokost, lunsj, på koldtbord eller bare i sola.","brød, smør, majones eller aioli, håndpillede reker, nymalt sort pepper, frisk dill, sitron",2023.0,23.0,Lørdag,"['sjømat', 'skalldyr', 'reker', 'lunsj', 'sommer', 'middagstips', 'vinter']","['Sjømat', 'Skalldyr', 'Reker', 'Lunsj', 'Sommer', 'Middagstips', 'Vinter']"
745,b0019166-927c-556b-23f4-927e0af5d9ae,Lettrøkt nøkkelpølse med bacon,"Prøv vår oppskrift på grovkvernet gourmetpølse med nøkkelost. Server den med godt pølsebrød, tørrsaltet bacon, salat, tomat og spicy chipotlemajones. Til denne oppskriften kan du gjerne også bruke bratwurst, eller ostepølse.","gode tomater, sjalottløk, olivenolje, lettrøkte nøkkelpølser, tørrsaltet bacon, salatmix, salt, pepper, pølsebrød, chipotlemajones",2023.0,23.0,Søndag,"['pølser', 'helgemat', 'hverdag', 'grill', 'sommer', 'sommermeny']","['Pølser', 'Helgemat', 'Hverdag', 'Grill', 'Sommer', 'SommerMENY']"
746,95db9815-5427-4829-96ed-445694be78a1,Halloumisalat med grillet frukt,"Oppskrift på frisk og enkel grillet halloumi salat med fersken, toppet med rømmedressing og krutonger. Halloumi er en rik og fyldig ost. Ved å grille den får du en god, smaksrik vegetarsalat som både metter og går raskt å lage.","halloumi, fersken, frisk basilikum, crispi mix, hvitløkskrutonger, kremet dressing",2023.0,22.0,Mandag,[''],[]
747,ba614336-2179-d062-ef35-6d6b31adb5b2,Sprøstekt makrell med agurksalat,"Lite gir så herlig sommerfølelse som stekt makrell. Man kan servere den med mye spennende tilbehør, men en tradisjonell frisk agurksalat og kokte nypoteter med dill, er alltid vellykket. Bruker du grovt rugmel til paneringen, blir dessuten det smakfulle makrellskinnet ekstra sprøtt og får en god tekstur.","makrellfilet, grovt rugmel, salt, pepper, smør, nypoteter, potte dill, rømme, agurk, vann, eddik 7 %, eplecidereddik eller hvitvinseddik, sukker, klype salt",2023.0,22.0,Tirsdag,"['sommer', 'sjømat', 'hovedrett', 'makrell', 'fisk']","['Sommer', 'Sjømat', 'Hovedrett', 'Makrell', 'Fisk']"
748,7f1afb4f-eebe-43f5-a0a7-4d5bc97b6e58,Sommerkoteletter med stekt grønnkål og tzatziki,"Oppskrift på rask og enkel sommermat som er god på smak. Denne middagen er perfekt hvis du vil lage noe litt sunnere. Søt appelsin komplementerer svinekjøttet, og strimlet grønnkålmix gir god crunch. Server med mild tzatziki og ovsbakte poteter, og nyt!","MENYs ovnsbakte poteter med timian, sommerkoteletter, tzatziki, rapsolje til steking, salt, pepper, grønnkålmiks, appelsin",2023.0,22.0,Onsdag,"['sommer', 'hverdag', 'rask', 'sommerkoteletter', 'middag under 20 minutter', 'grønnkål']","['Sommer', 'Hverdag', 'Rask', 'Sommerkoteletter', 'Middag under 20 minutter', 'Grønnkål', 'UkensMiddag']"
749,ae24e4d3-abf5-4458-af34-2f5fe8718d5a,Grillet lakseburger med mangosalsa,"Oppskrift på enkel fiskeburger med laks. En Salmaburger kan gjerne grilles, bare husk å pensle med litt olje og følge godt med, for dette går raskt. Server med ferske burgerbrød, og topp burgeren med en frisk mangosalsa og aioli.","lakseburgere, rapsolje, salt og pepper, grove burgerbrød, mangosalsa, aioli, ruccola",2023.0,22.0,Torsdag,"['sommer', 'grillmat', 'sommermat', 'burger', 'laks', 'fisk', 'sunn']",[]
750,b537e6f0-058c-4199-b726-0fa3b79bda4d,Quattro formaggi med norske oster,"Oppskrift på italiensk pizza quattro formaggio - den perfekte pizzaen for en osteelsker! Dette er en hvit pizza som toppes med fire forskjellige typer ost, og vi har valgt ut smakfull norsk ost på vår variant. Til denne oppskriften trenger du en [ferdig hevet grunndeig til pizza.](https://meny.no/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel, mascarpone, fast mozzarella, Thorbjørnrud Rød ku, Eiker Holtefjell Ung, Golvertind blåskimmel",2023.0,22.0,Fredag,[''],[]
751,e8c3b47c-01b9-5415-0869-ea0e664187fc,Helgrillet ytrefilet med saltkokte poteter og asparges,"Oppskrift på saftig, helstekt Angus ytrefilet med saltkokte nypoteter, asparges, sitron, kapers og persillesmør. Her bruker vi gjerne ytrefilet med fettlokk for ekstra god smak. Bruk steketermometer, så er du garantert et mørt og godt resultat.","godt smør, kapers, frisk persille, sitron, pepper, Angus ytrefilet, nypoteter, havsalt, aspargestopper, litt olje, litt sitronjuice",2023.0,22.0,Lørdag,"['gjester', 'biff', 'ytrefilet', 'kjøtt', 'storfe', 'hovedrett', 'helgemat']","['Gjester', 'Biff', 'Ytrefilet', 'Kjøtt', 'Storfe', 'Hovedrett', 'Helgemat']"
752,f9517e2a-c750-0ac5-c913-4ea097e848cb,Salsicciapølse med spekeskinke og mozzarella,"Oppskrift på enkel salat med salsiccia pølse i kveil, spekeskinke, gode tomater, fersk mozzarella og grønn pesto. Den rå salsicciaen er en italiensk gourmetpølse med høy kjøttandel og gode krydder. Tilbered den gjerne på grillen, og snu den ofte så den ikke sprekker. Rask og god sommermat, server gjerne med focaccia på siden.","salsicciapølse, spekeskinke, frisk timian, tomater, ruccula, grønn pesto, høvlet parmesan, aioli, focaccia",2023.0,22.0,Søndag,"['pølser', 'grill', 'middagstips', 'sommer', 'barnevennlig']","['Pølser', 'Grill', 'Middagstips', 'Sommer', 'Barnevennlig']"
753,f33cc1dd-e4df-4910-9f31-b1230a9bec69,Spicy kikertgryte,"Dette er en kjøttfri spicy gryterett med bønner, linser og kikerter, som gjerne også kan kalles chili sin carne. Et godt middagstips for kjøttfri mandag, eller dager du ønsker å lage en middag som er litt sunnere men likevel proppfull av smak. Enkel, rask og veldig godt vegetarmat.","ris, løk, rød chili, rapsolje, hermetiske kikerter, hermetiske linser, hermetiske bønner, hermetiske tomater, grønnsakskraft, vårløk, salt, pepper",2023.0,21.0,Mandag,"['hovedrett', 'lunsj', 'middagstips', 'sunnere', 'gryterett', 'vegetar']","['Hovedrett', 'Lunsj', 'Middagstips', 'Sunnere', 'Gryterett', 'Vegetar']"
754,0ab4a05a-18a9-4683-b73d-db7d82da4be6,Laks i folie med ramsløksmør,"Oppskrift på laks i folie, en veldig enkel måte å tilberede en enkel og smakfull middag. Med alt i en pakke kan den varmes på grillen, i ovnen eller til og med på bålet om du skal ut på tur. Dette er også en rett som gjør det litt mer spennende for barn å spise fisk.","laksefilet uten skinn og ben, ramsløksmør, MENYs ovnsbakte poteter, MENYs ovnsbakte grønnsaker, sitron, frisk dill",2023.0,21.0,Tirsdag,"['hovedrett', 'vår', 'sommer', 'hverdag', 'rask', 'barnevennlig', 'laks', 'sunnere', 'dill', 'grill', 'fisk', 'middagstips']","['Hovedrett', 'Vår', 'Sommer', 'Hverdag', 'Rask', 'Barnevennlig', 'Laks', 'Sunnere', 'Dill', 'Grill', 'Fisk', 'Middagstips']"
755,b4cebb07-2732-4d85-b331-c53f87f390d0,Pastasalat med kylling,"Oppskrift på rask, god og enkel middag med strimlet kylling. Med utgangspunkt i en ferdig pastasalat kan du raskt supplere med ekstra grønnsaker og stekt kylling. Topp med en god dressing og server gjerne med ferskt brød.","strimlet kylling, rapsolje, salt, pepper, pastasalat, romano mix, aioli, frokostbaguette",2023.0,21.0,Onsdag,"['hovedrett', 'lunsj', 'sommer', 'vår', 'hverdag', 'rask', 'barnevennlig', 'pasta', 'sunnere', 'kylling', 'middag under 20 minutter', 'salater', 'kyllingfilet', 'kyllingbryst', 'middagstips']","['Hovedrett', 'Lunsj', 'Sommer', 'Vår', 'Hverdag', 'Rask', 'Barnevennlig', 'Pasta', 'Sunnere', 'Kylling', 'Middag under 20 minutter', 'Salater', 'Kyllingfilet', 'Kyllingbryst', 'Middagstips', 'UkensMiddag']"
756,b13ca897-7790-4752-917b-c5042d0cbfa4,Grillribbe med ovnsbakte grønnsaker,Grillribbe er blant nordmenns favoritt av grillmat på sommeren. Sammen med MENYs egne ovnsbakte grønnsaker og poteter blir dette en smakfull middag som du enkelt lager på kort tid.,"skiver marinert grillribbe, rapsolje, MENYs ovnsbakte grønnsaker, MENYs ovnsbakte poteter, maiskolber, MENY BBQ glaze",2023.0,21.0,Torsdag,"['hovedrett', 'helgemat', 'vår', 'sommer', 'hverdag', 'rask', 'gjester', 'grill', 'svin', 'ribbe', 'middagstips']","['Hovedrett', 'Helgemat', 'Vår', 'Sommer', 'Hverdag', 'Rask', 'Gjester', 'Grill', 'Svin', 'Ribbe', 'Middagstips']"
757,d63566fa-4c71-45cf-9d93-cd197c93de25,"Hvit pizza med chorizo, rødløk og oliven","Oppskrift på klassisk napolitansk pizza med hvit saus, chorizo, rødløk og oliven. Dette er en pizza med masse smak som går fort å lage i pizzaovnen. Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel, Røros rømme, fast mozzarella, Pablo chorizo, kalamata oliven, rødløk",2023.0,21.0,Fredag,[''],[]
758,ec8b2559-28c1-42d9-bbfe-459ccc18e47c,Grillet kyllingbryst med nykål og hjemmelaget urtemajones,"Oppskrift på saftig Lerstang kylling fra Gårdsand, med sprøtt skinn og gode grønnsaker. Her bruker vi norske Matskatter fra lokale leverandører, som perlepoteter og urter, sammen med vårens nykål.","Lerstang kyllingbryst, flaksalt, pepper, frisk estragon, gressløk, solsikkeolje, eggeplomme, Dijonsennep, eddik, salt, nypoteter, grovsalt, nykål, reddik",2023.0,21.0,Lørdag,[''],[]
759,86f857e5-e700-47a3-8d0a-f36827ce68bb,Svinefilet med bakt potetsalat og appelsin,"Oppskrift på helstekt indrefilet av svin, med lun potetsalat og frisk appelsin. Svinekjøtt er magert, mørt og saftig, og kler godt søte smaker av frukt. Vi gir deg stegene for både grill og stekeovn.","indrefilet av svin, frisk timian, flytende honning, rapsolje, salt, pepper, nypoteter, ruccola, soltørkede tomater i olje, appelsin, rapsolje, frisk timian, salt, pepper",2023.0,21.0,Søndag,"['potet', 'appelsin', 'hovedrett', 'vår', 'sommer', 'gjester', 'sunnere', 'indrefilet av svin']","['Potet', 'Appelsin', 'Hovedrett', 'Vår', 'Sommer', 'Gjester', 'Sunnere', 'Indrefilet av svin']"
760,43056ba8-45b1-4369-a161-db2f42eccccd,Salat med pære og blåmuggost,"Oppskrift på smaksrik salat med tynne skiver av pærer, blåmuggost, honning og hakkede valnøtter. Her har vi brukt en feldsalat, men du kan godt bruke ruccula, hjertesalat eller den salaten du liker best. Server den som hovedrett, lunsj eller en del av et koldtbord, gjerne med ferskt brød ved siden av.","valnøtter, pære, fiken, feldsalat, blåmuggost, Dijon sennep, olivenolje, sitronsaft, honning, salt, pepper",2023.0,20.0,Mandag,"['tilbehør', 'pære', 'valnøtter', 'blåmuggost', 'småretter', 'salater', 'vegetar']","['Tilbehør', 'Pære', 'Valnøtter', 'Blåmuggost', 'Småretter', 'Salater', 'Vegetar']"
761,a4487c90-de88-4f82-9b94-2f95511cd2cb,Festfat med spekemat,"Spekemat er enkelt og kan danderes til lekre spekefat når du skal ha gjester. Her kan alle varianter av spekeskinker og spekepølser blandes, og gjerne serveres med frisk frukt, bær og gode oster. Vi gir deg noen tips!","spicy spekepølser, spekeskinke, tynnskåret salami, smaksrik ost, honningmelon, blandet salat, spekepølse, fersken, asparges, spekeskinke, fersk focaccia, god olivenolje, god balsamico, grissini, oliven",2023.0,20.0,Tirsdag,[''],[]
762,ace3bd42-e067-4315-8f47-4ceec812d662,Spicy ostepølse med syltet rødløk,"Sterke pølser passer perfekt med de litt søte brioche pølsebrødene! Topp dem med ruccola, BBQ-saus og syltet rødløk. Kjempegod grillmat, og enkel middag.","ostepølse med chili, brioche pølsebrød, ruccula, BBQ saus, rødløk, sukker, eplecider eddik, vann",2023.0,20.0,Onsdag,[''],"['Middagstips', 'Rask', 'Hverdag', 'Sommer', 'Hovedrett', 'Lunsj', 'Pølser']"
