ID,Title,Description,Ingredients
7e0781b8-6452-9dd1-eadd-38d44cdb4915,Pastagrateng med kjøttdeig,"Enkelt, sunt, mettende og godt; en grateng er perfekt hverdagsmat. Dette er en god oppskrift på pastagrateng som blir middagsfavoritt for store og små. Pastagrateng med kjøttdeig eller karbonadedeig passer ypperlig når det er mange rundt middagsbordet.","kjøttdeig, rapsolje, pasta, sukkererter, sjalottløk, vårløk, creme fraiche, sweet chilisaus, skivet ost"
45eda2a0-686f-c603-ca60-fa10cae0fdb7,Hjemmelaget chili con carne,"Varmende rett med mange gode smaker. Chili con carne er nydelig hverdagsmat som metter og er enkelt å lage. Både kjøttdeig og karbonadedeig kan brukes, og du kan justere mengden chili etter smak. Server gjerne med tortillachips, ris og koriander. Se steg i video.","malt spisskummin, malt koriander, oregano, kanel, tørket chipotle, vann"
fcf79073-3d02-e0e2-3f87-ef5964f44d65,Laksefilet med søtpotetmos og brokkolisalat,"Ørret og laks er enkelt og raskt å lage. Sammen med MENYs egen brokkolisalat, Jacobs Utvalgte ramsløksmør og søtpotetmos har du et knallgodt middagstips til hverdagen. Søtpotetmos kan du lage fra bunnen, eller kjøpe ferdig hos MENY. Se egen oppskrift.","laksefilet, urtesmør med ramsløk, brokkolisalat, potetmos med søtpotet, salt, pepper, granateplekjerner"
c1920a29-fbfb-468d-ae49-878729c7b077,Kremet kyllinggryte med bacon,"Dette er en oppskrift på rask og smakfull kyllinggryte med sopp, bacon, løk, kremost og urter. Et godt middagstips med kylling for hele familien, til hverdag eller helg!","kyllingfilet, løk, hvitløksfedd, timian, champignon, kyllingkraft, bacon, kremost med hvitløk og urter, matfløte, salt, pepper"
7ee76d6f-a7a7-8c92-d88d-8244fe0c0d9d,Pasta med saftig kylling og hjemmelaget pesto,"Oppskrift på spaghetti med kylling og grønn pesto, veldig god hverdagsmat!  Hjemmelaget pesto og ristede pinjekjerner gjør den ekstra smakfull. Bruk gjerne fullkornspasta for en litt sunnere middag.","kylling, spaghetti"
668b4176-2f5f-46c1-b007-0444a4c9ebc9,Pasta med kyllingkjøttdeig,Pasta med kyllingkjøttdeig er en familiefavoritt! Denne oppskriften med fersk tagliatelle og ferdig tomatsaus med grønnsaker er ekstra enkel å lage. Revet parmesan på toppen gir det lille ekstra.,"kyllingkjøttdeig, rapsolje, MENY tomatsaus med grønnsaker, tagliatelle fullkorn, Grana Padano parmesan"
c1920a29-fbfb-468d-ae49-878729c7b077,Kremet kyllinggryte med bacon,"Dette er en oppskrift på rask og smakfull kyllinggryte med sopp, bacon, løk, kremost og urter. Et godt middagstips med kylling for hele familien, til hverdag eller helg!","kyllingfilet, løk, hvitløksfedd, timian, champignon, kyllingkraft, bacon, kremost med hvitløk og urter, matfløte, salt, pepper"
bcecae55-9447-439c-a94f-0ed000f30abd,Amerikanske pannekaker med bacon,"Oppskrift på tykke, luftige, amerikanske pannekaker er populært til helgefrokosten. Amerikanske pannekaker serveres tradisjonelt med sirup, men smaker også veldig godt med noe salt, som bacon. Én porsjon gir 12 små og tykke pannekaker.","egg, melk, hvetemel, rørsukker, bakepulver, salt"
a89875e4-c8ff-4767-a0cb-8e636c0eb350,Middagsbowl med kylling og appelsin,"Oppskrift på enkel og litt sunnere bowl til middag, med kylling og appelsin, grillet paprika og friske urter.","byggrynsris, vann eller eplejuice, kyllingbryst, rapsolje, sweet chili saus, appelsiner, paprika på glass, vårløk, friske urter"
b37723db-b1de-777c-c0ed-842e47d70b0a,Svinekoteletter med fersken og chili,"Svinekjøtt har en sødme som gjør at den egner seg godt sammen med frukt. Dette er en spennende oppskrift hvor vi lager en saus av fersken og eplejuice. Chili gjør at sausen også får et lite kick.

Svinekoteletter kan erstattes med sommerkoteletter, og istedenfor fersken kan du også bruke nektarin.","svinekoteletter, pepper, smør, Ris"
71a4070c-feee-f955-646b-461a2b68a119,"Grønnsakslasagne med søtpotet, aubergine og grønnkål","En vegetarisk oppskrift på grønnsakslasagne full av smak. Her er kjøttdeigen byttet ut med søtpotet og aubergine, ostesausen med en blomkålpuré og lasagneplatene med ulike grønnsaker i tynne skiver. Perfekt vegetarlasagne hvor du kan bruke en rekke grønnsaksrester.","aubergine, søtpotet, grønnkål, revet ost, salt, pepper, basilikum, timian"
ba6d0b90-bc1b-07bd-4014-2262040d5500,Tacopai med kjøttdeig,"Oppskrift på rask pai som passer for hele familien. Tacopai med kjøttdeig og grønnsaker er et godt alternativ til fredagstacoen, eller om du har rester fra gårsdagens taco. Her topper vi den med speilegg.","paibunn, kjøttdeig, rapsolje, cherrytomater, paprika, rødløk, tacokrydder, vann, egg"
e575aa39-2bcb-4cb6-bbcd-73cd3d6446eb,Vegetarcurry,"Oppskrift på kjøttfri gryterett med vegetarboller, kremet karrisaus, paprika og eple. En litt lettere curry full av smak, med gode grønnsaker. Du kan også droppe vegetarbollene og bruke kikerter i tilegg til grønnsaker. Server gjerne med kokt ris.","vegetarboller, smør, matolje, løk, rød paprika, hvitløk, curry paste, kokosmelk, kremfløte, salt, eple"
8f37b59d-13f5-9516-77a2-dd97d661d227,Sommerkoteletter med grillet hjertesalat og roquefortdressing,"Røkte sommerkoteletter er for mange selve smaken av sommer, men har du prøvd å grille hjertesalat? Det kan lett bli en ny favoritt. Sødmen i salaten, blåmuggost-dressing med friskt eple og sprø valnøtter, er perfekte til de røkte kotelettene!","sommerkoteletter, hjertesalat, reddik, valnøtter, salt, pepper"
4c137649-e5cd-458c-8990-d57590db55e9,Fiskewok med grønnkål og sweet chilisaus,"Denne fiskewoken lager seg nesten selv og er perfekt for dager du har det litt travel eller vil bruke litt mindre tid på kjøkkenet. Med MENYs egne ferdige fiskewok, grønnkål og sweet chilisaus blir dette en sommerlig, litt sunnere middag eller lunsj full av smak!","MENYs egen fiskewok, rapsolje, grønnkål mix, lime, salt, pepper"
83c46432-3d9d-46d8-947f-a0494c945b21,"Pannekaker fylt med bacon, brie og lønnesirup","Pannekake med smak av søtt og salt, til middag eller lunsj med venner. Stek myke pannekaker og server med moden brie, sprø, nystekt bacon og søt lønnesirup. Topp med spirer og grønn salat.","hvetemel, egg, salt, melk, smør til steking"
4e92723d-a497-d68f-cd23-e031c4709238,Enkel lys lapskaus,"Lapskaus er god, tradisjonsrik høstmat. Sesongens norske rotgrønnsaker kokes møre i kraft fra salt svinekjøtt. Retten tar litt tid, men krever lite arbeid. God søndagsmiddag som kan mette mange.","lettsaltet svineknoke, gulrøtter, kålrabi, løk, liten sellerirot, purre, poteter, pepper"
e0ebd0df-c5f0-9093-46a1-7ad35dba1a0c,Kung Pao chicken,"Oppskrift på Kun Pao med kyling, en kinesisk klassiker fra provinsen Sichuan. Denne retten får en herlig balanse i smakene fra både søt honning, salt soya og spicy chili.","kyllingfilet, brokkoli, sukkererter, vårløk, hvitløksfedd, frisk ingefær, rosépepper, chili, soyasaus, riseddik, flytende honning, maizena, vann, peanøtter"
d6dd0cb6-caa7-5597-753a-251160513a4d,Kremet pasta med grillet kylling og hjemmelaget fløtesaus,"Rask, enkel og veldig god pasta med nygrillet kylling og hjemmelaget fløtesaus. Hjemmelaget fløtesaus lages enkelt på føte, eggeplommer og sitronsaft, og har en god og rund smak. Middagen metter godt og passer for hele familien.","grillet kylling, spagetti, egg, sitron, hakket bladpersille, fløte, salt, pepper"
940baec1-3eab-574a-e7ae-e35174f8d1cf,Kylling- og karrigryte,"Kylling og karri er en smakfull kombinasjon. Her er en enkel og god oppskrift på den velkjente indiske kyllingretten. Perfekt hverdagsmiddag for hele familien. Husk at det finnes milde og sterke varianter av karri, så her kan du tilpasse etter smak.","kyllingbryst eller filet, rapsolje, rød paprika, løk, rød chili, hvitløksfedd, frisk ingefær, karri, creme fraiche, kremfløte, frisk koriander"
bcaa9ca2-f468-20a5-ffde-b7d7fc0ca114,Rask fiskegryte,"Oppskrift på smaksrik fiskegryte, som du lager enkelt og raskt med vår populære fiskesuppe og fiskewok. Server gjerne med fersk baguette eller et grovt rundstykke. Middag for to på under 20 minutter.","MENY Anbefaler fiskesuppe, fiskewok, nystekt baguette, aioli"
90357782-5858-2fc6-b79b-6500feaf1a9e,Laks i form,"Klassisk oppskrift på ovnsbakt laks. Varier grønnsaker etter ønske og server med kokte poteter. Enkelt og godt, og ikke minst veldig sunn middag.","laksefilet, fiskekrydder, grønnsaker, hvit saus med gressløk, poteter, sitronsaft"
95be1ab1-7afb-0cba-fb8d-457b80707eb3,Poke med laks og quinoa,Lag den spennende trendretten fra Hawaii hjemme! Poke kalles også for sushi bowl og er fiskesalat proppfull av masse deilig smak. Denne oppskriften på hjemmelaget poke er med rå laks og quinoa.,"laksefilet uten skinn og ben, quinoa, sesamolje, soyasaus, sesamfrø, strimlet råkost"
75e9594a-b020-ffa1-a5cb-f1abb92c3ea1,Enkle pizzasnurrer med tacokjøttdeig,"Enkel og rask oppskrift på gode pizzasnurrer, eller pizzaboller, med kjøttdeig eller karbonadedeig. Disse er like gode til lunsj, middag og i matpakken.",ferdig pizzadeig
3706b266-35d4-4cc0-aa01-f5c5dc95c807,Pasta med medisterboller,Lag en enkel men veldig smakfull julemiddag litt utenom det vanlige. Pasta med medisterboller er et supert middagstips som hele familien vil like.,"medisterdeig, sweet chilisaus, honning, koriander, finhakket, salt, pepper, smør, pasta, etter ønske, olivenolje, pastasaus, parmesan, revet, friske urter, f.eks. basilikum"
6f22a71e-1353-f9b2-c14c-900785b3512f,Laks med pesto og potetsalat,"Enkelt og sommerlig middagstips med laks, potetsalat og rød pesto. Tilbered gjerne på grillen. Rask fiskemiddag på under 20 minutter.","laksefilet, rapsolje, potetsalat, rød pesto, romano mix, salt, pepper, sitron"
8e15b5d1-7645-4e56-f548-879f1be94594,Nakkekoteletter i form,"Oppskrifter på saftige, ovnsbakte nakkekoteletter med rotgrønnsaker, hvitløk og tomat. Smakfull middag for hele familien.","nakkekoteletter, salt, pepper, smør, sellerirot, løk, persillerøtter, hvitløk, hermetiske tomater (gjerne cherrytomater), vann"
b82957e7-1ebd-7d53-6e54-ded51790eefc,Stekt kveite med gresk salat,"Enkel og god oppskrift på stekt kveite med gresk salat. Fisken kan du tilberede på grill eller i stekepanne. Dersom du ønsker poteter til denne retten, anbefaler vi kokte perlepoteter.","kveitefilet, smør, salt, pepper"
dadad370-66f8-8e58-c9de-5d675302a3db,Wraps med torskepinner og asiatisk dressing,"Det geniale med en tortillalefse, er at den kan fylles med alt som er godt og sunt, og er enkel både å lage og spise. Her har vi fylt den med sprøstekte torskepinner, friske grønnsaker og en deilig asiatisk dressing med smak av sweet chili, ingefær og koriander. Wraps er perfekt til lunsj eller rask middag.","torskepinner, lime, tortillas, gulrot, agurk, blandet salat"
b57de246-24f9-07b2-09be-ab2de8b8a475,Minipizza,"Enkel oppskrift på små pizzaer som både store og små vil elske. Hjemmelaget pizza er kjempegodt, og lager du dem som små porsjonspizzaer kan alle velge sin egen topping. Perfekt til barnebursdag, på tur eller som helgemat og kosemat.","tørrgjær, salt, vann, olivenolje, pizzamel"
cc2c02b4-90b6-a45e-3a81-ad7b5aa7e9b7,"Wok med grønnsaker, nudler og kjøttpølse","Wok er perfekt hverdagsmiddag! Prøv wok med kjøttpølse, creme fraiche, nudler og grønnsaker. Enkel og veldig god oppskrift.","nudler, kjøttpølser uten skinn, rapsolje, grønnsaker, ferske eller wokmix, creme fraiche, sennep, salt, pepper"
1ad15ffb-795b-1f32-1214-fb285839abc3,Saftig lakseburger med tzatziki,"Gresk agurksalat og chimichurri er lekkert følge til en mild lakseburger. Prøv vår gode oppskrift på salmaburger, for en hverdagsmiddag som passer for både store og små. Server den raske og enkle burgeren med laks i brioche burgerbrød, og fries ved siden av.","Salmaburgere, burgerbrød, tzatziki, chimichurri, salt, pepper"
1ff4caa6-d2ba-3190-6069-d15fdab7c526,Fullkornspizza med kylling og ananas,"Pizza med asiatiske smaker! Oppskrift på kyllingpizza av fullkornsbunn med thai-inspirerte smaker. En litt sunnere pizza med kylling marinert i sataysaus, ananas og peanøtter, toppet med kokosflak og koriander.","pizzasaus, revet ost, kylling, sataysaus, frisk ananas, peanøtter, frisk koriander, kokosflak"
422173b4-c2a0-49b7-a63e-da4578b5920d,Asiatisk salat med glassnudler og pulled vegetar,"Lekker asiatisk salat med vegetarisk ""pulled pork"", glassnudler og ingefær, toppet med peanøtter og lime. Denne oppskriften er full av smak og et litt sunnere alternativ for deg som er vegetarianer, veganer, ønsker å kutte ned på kjøtt eller bare har lyst til å prøve noe nytt.","pulled vegetar, glassnudler, revet ingefær, hvitløksfedd, lime, sitron, sesamolje, soyasaus, agurk, reddiker, koriander, rapsolje, hakkede, salte peanøtter, rødkål, sesamfrø"
ad6ba262-6457-484c-a322-ae0bd5405627,Rask stroganoff med strimlet svinekjøtt,"Biff stroganoff er en matrett som stammer fra Russland, men som nå nesten har blitt en folkerett også i Norge. Med MENYs egen stroganoff base og potetmos lager denne middagen nesten seg selv og du er garantert et vellykket resultat. I denne oppskriften er biffkjøtt erstattet med magert svinekjøtt og aspargesbønner er med på å sette prikken over i’en.","potetmos, strimlet svinekjøtt, rødløk, MENY stroganoff base, ferske aspargesbønner, vårløk"
e82ec859-0eb5-b6f5-0e08-71f1f6db5996,Spicy tacosalat,"Taco egner seg godt som salat i en bolle, da blander du bare ingrediensene istedenfor å ha dem én og én i tortilla eller tacoskjell. Tacosalat er også et godt restetips. Topp gjerne med nachochips eller knust tacoskjell for crunch, og jalapeños for sterk smak.","kjøttdeig, tacokrydder, rapsolje, hjertesalat, babyspinat, cherrytomater, syltet jalapeno, mais, rømme, revet cheddarost"
8a4504df-b0f3-46ff-87fa-afc886049265,Thai red curry med kylling,"Oppskrift på en hjemmelaget, krydret thairett basert på red curry paste, med fersk ingefær, hvitløk, kokosmelk og frisk koriander. Dersom du ønsker en kjøttfri variant kan du bytte ut kyllingen med kikerter og mer grønnsaker. Se også stegene i video.
Klikk på film så viser vi deg hvordan du koker ris til.","løk, hvitløksfedd, rapsolje, red curry paste, fersk ingefær, koriander, tomatpuré, fiskesaus, soyasaus, kokosmelk, salt, pepper, kyllingfilet, paprika, sukkererter, vårløk, chili"
1e34e87d-ad37-7d33-00c0-c8a477f360e4,Blomkålsuppe,"Oppskrift på klassisk blomkålsuppe med melk, toppet med sprøstekt bacon. Hjemmelaget blomkålsuppe er enkel og rask hverdagsmat. Server med krutonger i eller godt brød til så blir dette en mettende middag.","blomkål, vann, hønsebuljong, gul løk, helmelk, matfløte, smør, salt, pepper"
df4d54e0-e0fc-0b95-9199-1230b0952568,Hjemmelaget spinatsuppe,Rask og enkel oppskrift på hjemmelaget spinatsuppe med kyllingkraft og hvitløk. God middag for hele familien på en kald høstdag!,"løk, hvitløksfedd, smør, spinat, kyllingkraft, fløte, salt, kvernet pepper, revet muskat, rugbrødtoast"
dff9d270-27f0-48de-a9e0-aac0082c1b7f,Lapskaus uten kjøtt,"Oppskrift på klassisk lapskaus med norske rotgrønnsaker og vegetarboller. Dersom du bruker melne poteter vil lapskausen normalt jevne seg selv, gjør den ikke det kan du jevne med maisenna. Populær tradisjonsmat på høsten og vinteren.","vegetarboller, vann, gulrot, kål, sellerirot, purre, løk, poteter, frisk persille, maizena, salt"
4db07550-f5b4-3b2a-2830-a1e89deaee3c,Grove og smakfulle vegetarwraps,"En enkel vegetarmiddag full av smak. Ypperlig for deg som har lyst på en kjøttfri middag eller er vegetarianer. Den smaker ekstra godt sammen med en dressing laget av kesam, chili og frisk koriander.","aspargesbønner, vegetarbiter, rødløk, chili, rapsolje, flytende honning, grove tortillalefser, kokosflak, frisk ananas"
a04e87c1-af98-142c-89ea-c0098f7d618f,"Wok med nudler, tomatsaus og kjøttboller","En god wok med en blanding av sprø paprika, nudler og kjøttboller. En fullverdig og enkel middagsrett som hele familien vil like.","nudler, kjøttboller, paprika, strimlet, rapsolje, pastasaus, gjerne Jacobs Utvalgte"
6999b774-ea81-4c28-bdc4-3b9edd4c6210,Pasta carbonara med bacon og kylling,"Spaghetti carbonara er en italiensk pastamiddag som er enkelt å lage hjemme. Lag pastasaus enkelt av parmesan, egg og fløte. I denne oppskriften topper vi med kylling og bakte cherrytomater.","egg, parmesan, fløte, olivenolje, salt, pepper"
4db07550-f5b4-3b2a-2830-a1e89deaee3c,Grove og smakfulle vegetarwraps,"En enkel vegetarmiddag full av smak. Ypperlig for deg som har lyst på en kjøttfri middag eller er vegetarianer. Den smaker ekstra godt sammen med en dressing laget av kesam, chili og frisk koriander.","aspargesbønner, vegetarbiter, rødløk, chili, rapsolje, flytende honning, grove tortillalefser, kokosflak, frisk ananas"
51bdbf31-3e73-d7d0-7289-88f94df99977,Viltgryte med reinsdyr,"Enkel og rask viltgryte med reinskav gir smak av høst. Viltmiddag med reinsdyr, grønnsaker og einebær, i deilig saus av kraft, brunost og rømme. Hjemmelaget potetstappe er perfekt som tilbehør til viltgryte.","reinsdyrskav, erter, gulrot, sjampinjonger, sjalottløk, kraft, rømme, einebær, timian, brunost, tyttebær, sitron"
a722f5b7-d2f6-4801-930e-7be1497ac0b9,Enkel pizza med karbonadedeig,"Enkel oppskrift på hverdagspizza, med ferdig pizzabunn, karbonadedeig, og MENY sin egen tomatsaus med et høyt innhold av grønnsaker. Middag på under 20 minutter. Topp med spinat eller andre grønnsaker du liker. Du kan også bruke kjøttdeig.","karbonadedeig, rapsolje, MENY tomatsaus, pizzabunn, fullkorn, revet ost, babyspinat"
1da524af-5e41-3cab-2f48-55f4cb222194,Fiskekaker i pita med aioli og reker,"Fiskekaker passer utmerket som burger, men det passer også kjempegodt i pitabrød. Grill eller stek fiskekakene og legg dem i pitabrød sammen med salat, eple, persilleaioli og reker. Smakfull og god hverdagsmat!","fiskekaker, pitabrød, hjertesalat, eple, aioli, pillede reker, krepsehaler, litt frisk dill"
1a2e0ada-48e3-5c5a-7d1a-56a1b12ab4c2,Svinekoteletter med cornflakes og stekt paprika,"Panerte koteletter med stekt paprika og ris er god, smakfull og enkel hverdagsmat. Det lages på under 20 minutter og du trenger kun få ingredienser for en fullverdig middagsrett hele familien vil like.","svinekoteletter, salt, pepper, egg, cornflakes, grovknust, paprika (gjerne i forskjellige farger), rapsolje, ris, Jacobs Utvalgte Chilimajones"
512855fa-7856-06e4-6b3a-30baebd8674e,"Cubansk ostesmørbrød med Sveitser, pulled pork og sylteagurk",Smakfull pulled pork gjør dette ostesmørbrødet like godt til lunsj som til middag.,"loff, Sveitser, dijonsennep, pulled pork, spisskummen, sylteagurker, grillede paprikafileter, TINE Meierismør"
c1f87a51-7024-49ee-97ae-cf84d01ee083,Wok med villreker,"Oppskrift på rask, spicy wok med argentinske villreker, ris og szechuan saus. Villreker ligner på scampi, men det er ikke oppdrett, og de lever i det iskalde havet utenfor Argentina.","kokte villreker, rapsolje, wok mix, kokt ris, MENY woksaus, frisk koriander"
4e92723d-a497-d68f-cd23-e031c4709238,Enkel lys lapskaus,"Lapskaus er god, tradisjonsrik høstmat. Sesongens norske rotgrønnsaker kokes møre i kraft fra salt svinekjøtt. Retten tar litt tid, men krever lite arbeid. God søndagsmiddag som kan mette mange.","lettsaltet svineknoke, gulrøtter, kålrabi, løk, liten sellerirot, purre, poteter, pepper"
e6971d4d-bc86-6430-832d-79caf05868c3,"Quesadilla med tacokjøtt, chunky salsa og guacamole","Oppskrift på rask og kjempegod tex-mex middag som hele familien vil elske. Med tortillas brettet rundt smeltet ost og krydret kjøttdeig, hjemmelaget guacamole og salsa gir dette masse god smak.","mais- eller hvetetortillas, karbonadedeig, tacokrydder, chunky salsa, revet ost"
8d4147d6-ecd1-414c-92e4-06295f650ac5,Klassisk vegetarburger med poteter og bernaise,"Hva med en klassiker til middag? Prøv vår oppskrift på enkel og saftig, plantebasert burger. Vi topper den med klassiske smaker som sylteagurk, syltet rødløk og smeltet ost, og serverer med gode, ovnsbakte poteter og bernaisesaus. Tilbered gjerne burgeren på grillen.","poteter, olje, havsalt, bearnaise saus"
1d5c77e4-630b-47c0-ba54-3174fd0503d0,Lakseburger med tzatziki,"Oppskrift på enkel fiskeburger med gresk tzatziki. Saftig lakseburger stekt i panne, serveres med tzatziki og ruccola i grove, ferske burgerbrød. Rask, enkel og veldig god middag for hele familien. Lakseburger kan erstattes med laksefilet eller en grov fiskekake.","lakseburger, grove hamburgerbrød, ruccola salat, tzatziki, rødløk, rapsolje, salt, pepper"
eea14320-37f9-69c5-9f28-1d81d4f8bae3,Fullkornswrap med reinskav og cashewnøtter,"Denne oppskriften på wraps med reinsdyr og nøtter ser ikke bare god ut, men smaker himmelsk! En sunn favorittrett som lett kan tas med i hånda, eller pakkes i matboksen.","reinskav, rødløk, hvitløk, frisk basilikum, frisk ingefær, cashewnøtter, fullkornstortilla, minimais, kesam, spirer, vårløk, olje til steking, salt, pepper"
7fd6d1a0-8606-4d74-be8e-72eac593523e,Vegetarisk Buddha bowl,"Buddha bowl er navnet på vegetarvarianten av poke. Retten består av små porsjoner av ulike grønnsaker med mer, og serveres kald i en skål. I denne oppskriften har vi brukt pulled vegetar, sushiris og friske, sprø grønnsaker.","pulled vegetar, chili, olje"
d4d3d2a0-3975-47e5-9326-f584dcafd496,Nakkekoteletter med rødvinssaus,"Koteletter er raskt og enkelt å tilberede, og smaker veldig godt. I denne oppskriften får kotelettene følge av saltkokte poteter, friske grønnsaker og en herlig rødvinssaus som bare trenger å varmes før servering. Både svinekoteletter og nakkekoteletter kan brukes.","nakkekoteletter, salt, pepper, rapsolje"
c18458bf-176d-4b58-9077-975e58633f20,Krabbesmørbrød med aioli og sweet chili,"Krabbeskjell er god og enkel mat i seg selv, men med noen små grep kan man raskt gjøre dem om til gode smørbrød. Her har vi blandet krabbekjøttet med aioli, sweet chili og sitronsaft, og hatt blandingen på loff med litt grønn salat. Krabbe passer til lunsj eller sammen med andre skalldyr til middag.","fylte krabbeskjell, aioli, sweet chili saus, sitronsaft, salt, pepper"
aa64e686-c2cc-b723-5dba-eb65a93219ee,Asiatisk kyllingsalat,"Frisk vietnamesiskinspirert kyllingsalat som fort kan bli en klassiker du har lyst til å lage igjen og igjen. Sterkt, syrlig, søtt og salt balanseres i dressingen med blant annet ingefær, chili og lime. De finsnittede grønnsakene gir massevis av krønsj, og kombinasjonen koriander og mynte gir ekstra frisk og krydret smak.","gulrøtter, rødløk, hjertesalat, kylling, peanøtter, koriander, mynte"
efa010fa-abeb-2f2f-96b3-69841478b5f9,Fylte pannekaker med ost og skinke,"Fylte pannekaker er perfekt til lørdagskosen, så vel som på mer hektiske hverdager. Denne oppskriften på pannekaker med ost og skinke er perfekt matpakke for folk i farta!","hvetemel, havregryn, sammalt hvete fin, salt, melk, egg, smør, brie, skinke, karse, salatblader"
422173b4-c2a0-49b7-a63e-da4578b5920d,Asiatisk salat med glassnudler og pulled vegetar,"Lekker asiatisk salat med vegetarisk ""pulled pork"", glassnudler og ingefær, toppet med peanøtter og lime. Denne oppskriften er full av smak og et litt sunnere alternativ for deg som er vegetarianer, veganer, ønsker å kutte ned på kjøtt eller bare har lyst til å prøve noe nytt.","pulled vegetar, glassnudler, revet ingefær, hvitløksfedd, lime, sitron, sesamolje, soyasaus, agurk, reddiker, koriander, rapsolje, hakkede, salte peanøtter, rødkål, sesamfrø"
76d6adbd-7ecb-ac4d-6850-90e5581f9548,Krabbeterte med tomatsalat,"En enkel og god terte fylt med krabbe. Denne oppskriften på pai med krabbe passer godt på et koldtbord eller som en selvstendig rett, servert med tomatsalat og godt brød til.","paibunn, fløte, fiskekraft, lime, egg, rødløk, fylt krabbeskjell, finhakket estragon, salt, pepper, revet ost"
cb8f99d2-2a48-4750-8cb2-acb5bcc50b6f,Nakkekoteletter med rødkål,"Rask, enkel og veldig god middag som smaker av jul. Nakkekoteletter med rødkål, MENYs ovnsbakte poteter med timian og julesaus er perfekt på litt travle dager eller bare når du har lyst på en god middag som krever minimalt med innsats.","nakkekoteletter, salt, pepper, rapsolje eller smør til steking, MENYs ovnsbakte poteter med timian, rødkål, MENYs julesaus, tyttebærsyltetøy"
b9e170c7-d411-5e98-aa0b-7485f905c51c,Indisk curry med kikerter og spinat,Oppskrift på deilig indisk vegetarmiddag! Perfekt for deg som er vegetarianer eller bare ønsker en kjøttfri dag. Linser og bønner passer også perfekt i denne retten.,"nøytral olje, løk, hvitløksfedd, frisk koriander, frisk ingefær, rød chili"
483abae6-2773-083c-0704-a545d1e4d57b,Laks med kryddersmør og grønnsakspakke,"Laks i folie er barnas favorittrett. Det er superenkelt og kjempegodt. Ha i litt hvitløk og chili for sterkere smak. Godt tilbehør til laks kan være mye, men spesielt kryddersmør og grønnsakspakke er kjempe populært!","laksefilet, kryddersmør, poteter, gulrøtter, purreløk, lime, appelsin, squash, salt, pepper"
e0ebd0df-c5f0-9093-46a1-7ad35dba1a0c,Kung Pao chicken,"Oppskrift på Kun Pao med kyling, en kinesisk klassiker fra provinsen Sichuan. Denne retten får en herlig balanse i smakene fra både søt honning, salt soya og spicy chili.","kyllingfilet, brokkoli, sukkererter, vårløk, hvitløksfedd, frisk ingefær, rosépepper, chili, soyasaus, riseddik, flytende honning, maizena, vann, peanøtter"
fb0e91af-5917-2bf4-3d7d-268589002cd9,Pastasalat med pesto og fetaost,"Enkel og rask oppskrift på pastasalat til grillmat og koldtbordet. Tilsett gjerne kylling, bacon, små brokkolibuketter, cherrytomater og oliven. En sommerlig pastasalat med pesto og fetaost som alle vil like!","pastaskruer, grønn pesto, salat, fetaost, sort pepper etter smak"
052b5fe6-859c-ef10-8a9e-47ec70ab9d33,Hjemmelaget fiskegrateng med makaroni,"Fiskegrateng med makaroni og torsk er en super måte å utnytte restene etter gårsdagens fiskemiddag på og en fiskemiddag som barn ofte liker. Server med råkostsalat, kokt potet og litt smeltet smør. Du kan også bruke skrei eller annen hvit fisk som kolje.","smør, hvetemel, melk, salt, revet muskatnøtt"
c8ed7bca-19e6-4798-a96b-9dc84ef20562,Svinekoteletter med sjampinjongstuing,"Rask og enkel oppskrift på koteletter med kremet soppstuing, saltkokte poteter og grønnsaker. Lettvint og god middag som du enkelt lager å under 20 minutter. Se også video.","MENY svinekoteletter, MENY saltkokte poteter, MENY kremet champignonstuing, brokkoli, blomkål"
d66678ae-58b3-619d-b531-6c4769d856f0,Fullkornspasta med kremet grønnkål,Supersunn grønnkål passer utmerket sammen med aromatisk sitrus og saftig kylling. Dette er en pastarett med masse god smak og fylde som hele familien vil elske.,"kyllingfilet, grønnkål, løk, hvitløksfedd, grillede paprika, matfløte, sitron, fullkornspasta, frisk basilikum, parmesan"
286f31ba-b8c0-c834-0c74-d65186e0298e,Kremet fiskesuppe med laks og reker,"Oppskrift på enkel, kremet fiskesuppe med laks, asparges og reker. Suppen er glutenfri og laget med ekte fiskekraft, som smaker helt nydelig! Du kan gjerne variere suppen med flere typer fisk i terninger. Server med ferskt brød eller baguette.","løk, fennikel, rapsolje, fiskekraft, fløte, maizena, salt, pepper, laksefilet, reker, finhakket dill, asparges"
8143a13e-8253-768e-5df7-bf8c848d0bf6,God vegetarsalat med byggryn og gojibær,Oppskrift på vegetarsalat med byggryn og gojibær. En kjøttfri og smakfull salat som kan serveres som hovedrett eller i mindre porsjoner som en vegetar forrett.,"kokte byggryn, babyspinat, gojibær eller tørkede tranebær, reddiker, rødløk, hjertesalat, olivenolje, frosne grønne erter, chiafrø, salt, pepper"
ed08e2bf-4496-6e3b-5317-e504a146eae6,"Kylling i form med urter, tomat og fløte","Smakfull oppskrift på parmesanbakt kyllinglår og kyllingfilet i ovn. Med mild og rund smak av tomat, fløte og parmesan, er dette noe for både store og små. Du kan gjerne bruke ren kyllingfilet selv om denne oppskriften har lår og bryst med skinn og ben.","kyllinglår, fløte, hvitløk, store tomater, purre, parmesan, friske urter, salt, pepper"
