id,title,description,ingredients,year,week,week_day,keywords,tags
a89875e4-c8ff-4767-a0cb-8e636c0eb350,Middagsbowl med kylling og appelsin,"Oppskrift på enkel og litt sunnere bowl til middag, med kylling og appelsin, grillet paprika og friske urter.","byggrynsris, vann eller eplejuice, kyllingbryst, rapsolje, sweet chili saus, appelsiner, paprika på glass, vårløk, friske urter",,,,[''],"['Appelsin', 'Kylling', 'Kyllingbryst', 'Kyllingfilet', 'Sunnere', 'Hovedrett']"
b37723db-b1de-777c-c0ed-842e47d70b0a,Svinekoteletter med fersken og chili,"Svinekjøtt har en sødme som gjør at den egner seg godt sammen med frukt. Dette er en spennende oppskrift hvor vi lager en saus av fersken og eplejuice. Chili gjør at sausen også får et lite kick.

Svinekoteletter kan erstattes med sommerkoteletter, og istedenfor fersken kan du også bruke nektarin.","svinekoteletter, pepper, smør, Ris, fersken, chili rød,, bladpersille, eplejuice",,,,"['middagstips', 'svin', 'koteletter', 'nye gode vaner', 'hovedrett', 'sommerkoteletter', 'nektarin', 'nektariner']","['Middagstips', 'Svin', 'Koteletter', 'Nye gode vaner', 'Hovedrett']"
71a4070c-feee-f955-646b-461a2b68a119,"Grønnsakslasagne med søtpotet, aubergine og grønnkål","En vegetarisk oppskrift på grønnsakslasagne full av smak. Her er kjøttdeigen byttet ut med søtpotet og aubergine, ostesausen med en blomkålpuré og lasagneplatene med ulike grønnsaker i tynne skiver. Perfekt vegetarlasagne hvor du kan bruke en rekke grønnsaksrester.","aubergine, søtpotet, grønnkål, revet ost, salt, pepper, basilikum, timian, blomkål, gul løk, hvitløksfedd, melk, flaksalt, revet ost",,,,"['sunnere', 'grønnsaker', 'vegetar', 'middagstips', 'lasagne', 'hovedrett']","['Sunnere', 'Grønnsaker', 'Vegetar', 'Middagstips', 'Lasagne', 'Hovedrett']"
ba6d0b90-bc1b-07bd-4014-2262040d5500,Tacopai med kjøttdeig,"Oppskrift på rask pai som passer for hele familien. Tacopai med kjøttdeig og grønnsaker er et godt alternativ til fredagstacoen, eller om du har rester fra gårsdagens taco. Her topper vi den med speilegg.","paibunn, kjøttdeig, rapsolje, cherrytomater, paprika, rødløk, tacokrydder, vann, egg",,,,"['hverdagsmeny', 'middagstips', 'barnevennlig', 'pai', 'kjøttdeig', 'tex-mex', 'hovedrett', 'taco']","['HverdagsMENY', 'Middagstips', 'Barnevennlig', 'Pai', 'Kjøttdeig', 'Tex-Mex', 'Hovedrett', 'Taco']"
e575aa39-2bcb-4cb6-bbcd-73cd3d6446eb,Vegetarcurry,"Oppskrift på kjøttfri gryterett med vegetarboller, kremet karrisaus, paprika og eple. En litt lettere curry full av smak, med gode grønnsaker. Du kan også droppe vegetarbollene og bruke kikerter i tilegg til grønnsaker. Server gjerne med kokt ris.","vegetarboller, smør, matolje, løk, rød paprika, hvitløk, curry paste, kokosmelk, kremfløte, salt, eple",,,,"['eple', 'middagstips', 'rask', 'sunnere', 'hovedrett', 'gryterett', 'vegetar']","['Eple', 'Middagstips', 'Rask', 'Sunnere', 'Hovedrett', 'Gryterett', 'Vegetar']"
8f37b59d-13f5-9516-77a2-dd97d661d227,Sommerkoteletter med grillet hjertesalat og roquefortdressing,"Røkte sommerkoteletter er for mange selve smaken av sommer, men har du prøvd å grille hjertesalat? Det kan lett bli en ny favoritt. Sødmen i salaten, blåmuggost-dressing med friskt eple og sprø valnøtter, er perfekte til de røkte kotelettene!","sommerkoteletter, hjertesalat, reddik, valnøtter, salt, pepper, eple, lettrømme, eplecidereddik, gressløk, tyrkisk yoghurt, roquefort",,,,"['sunnere', 'middagstips', 'grill', 'sommermeny', 'hovedrett', 'svin', 'sommerkoteletter', 'hverdag']","['Sunnere', 'Middagstips', 'Grill', 'SommerMENY', 'Hovedrett', 'Svin', 'Sommerkoteletter', 'Hverdag']"
4c137649-e5cd-458c-8990-d57590db55e9,Fiskewok med grønnkål og sweet chilisaus,"Denne fiskewoken lager seg nesten selv og er perfekt for dager du har det litt travel eller vil bruke litt mindre tid på kjøkkenet. Med MENYs egne ferdige fiskewok, grønnkål og sweet chilisaus blir dette en sommerlig, litt sunnere middag eller lunsj full av smak!","MENYs egen fiskewok, rapsolje, grønnkål mix, lime, salt, pepper, sweet chilisaus",,,,"['hovedrett', 'lunsj', 'vår', 'sommer', 'hverdag', 'rask', 'fisk', 'sunnere', 'wok', 'middagstips']","['Hovedrett', 'Lunsj', 'Vår', 'Sommer', 'Hverdag', 'Rask', 'Fisk', 'Sunnere', 'Wok', 'Middagstips']"
83c46432-3d9d-46d8-947f-a0494c945b21,"Pannekaker fylt med bacon, brie og lønnesirup","Pannekake med smak av søtt og salt, til middag eller lunsj med venner. Stek myke pannekaker og server med moden brie, sprø, nystekt bacon og søt lønnesirup. Topp med spirer og grønn salat.","hvetemel, egg, salt, melk, smør til steking, tørrsaltet bacon, moden brie, blandet, grønn salat, spirer, lønnesirup",,,,"['småretter', 'hovedrett', 'lunsj', 'helgemat', 'pannekaker', 'svin', 'bacon', 'ost', 'hvitmuggost']","['Småretter', 'Hovedrett', 'Lunsj', 'Helgemat', 'Pannekaker', 'Svin', 'Bacon', 'Ost', 'Hvitmuggost']"
4e92723d-a497-d68f-cd23-e031c4709238,Enkel lys lapskaus,"Lapskaus er god, tradisjonsrik høstmat. Sesongens norske rotgrønnsaker kokes møre i kraft fra salt svinekjøtt. Retten tar litt tid, men krever lite arbeid. God søndagsmiddag som kan mette mange.","lettsaltet svineknoke, gulrøtter, kålrabi, løk, liten sellerirot, purre, poteter, pepper",,,,"['høst', 'svin', 'hovedrett', 'tradisjonsmat', 'middagstips', 'helgemat', 'søndagsmiddag']","['Høst', 'Svin', 'Hovedrett', 'Tradisjonsmat', 'Middagstips', 'Helgemat', 'Søndagsmiddag', 'Gryterett', 'Rotgrønnsaker']"
e0ebd0df-c5f0-9093-46a1-7ad35dba1a0c,Kung Pao chicken,"Oppskrift på Kun Pao med kyling, en kinesisk klassiker fra provinsen Sichuan. Denne retten får en herlig balanse i smakene fra både søt honning, salt soya og spicy chili.","kyllingfilet, brokkoli, sukkererter, vårløk, hvitløksfedd, frisk ingefær, rosépepper, chili, soyasaus, riseddik, flytende honning, maizena, vann, peanøtter",,,,"['hverdagsmeny', 'grønnsaker', 'middagstips', 'kylling', 'asiatisk', 'wok', 'retter', 'hovedrett']","['HverdagsMENY', 'Grønnsaker', 'Middagstips', 'Kylling', 'Asiatisk', 'Wok', 'Retter', 'Hovedrett']"
d6dd0cb6-caa7-5597-753a-251160513a4d,Kremet pasta med grillet kylling og hjemmelaget fløtesaus,"Rask, enkel og veldig god pasta med nygrillet kylling og hjemmelaget fløtesaus. Hjemmelaget fløtesaus lages enkelt på føte, eggeplommer og sitronsaft, og har en god og rund smak. Middagen metter godt og passer for hele familien.","grillet kylling, spagetti, egg, sitron, hakket bladpersille, fløte, salt, pepper",,,,"['kylling', 'pasta', 'middagstips', 'rask', 'spaghetti', 'hverdag', 'barnevennlig', 'hel kylling', 'kyllingfilet']","['Kylling', 'Pasta', 'Middagstips', 'Rask', 'Spaghetti', 'Hverdag', 'Barnevennlig', 'Hel kylling', 'Kyllingfilet']"
940baec1-3eab-574a-e7ae-e35174f8d1cf,Kylling- og karrigryte,"Kylling og karri er en smakfull kombinasjon. Her er en enkel og god oppskrift på den velkjente indiske kyllingretten. Perfekt hverdagsmiddag for hele familien. Husk at det finnes milde og sterke varianter av karri, så her kan du tilpasse etter smak.","kyllingbryst eller filet, rapsolje, rød paprika, løk, rød chili, hvitløksfedd, frisk ingefær, karri, creme fraiche, kremfløte, frisk koriander",,,,"['grønnsaker', 'middagstips', 'barnevennlig', 'kylling', 'kyllingbryst', 'gryterett', 'asiatisk', 'hovedrett']","['Grønnsaker', 'Middagstips', 'Barnevennlig', 'Kylling', 'Kyllingbryst', 'Gryterett', 'Asiatisk', 'Hovedrett']"
bcaa9ca2-f468-20a5-ffde-b7d7fc0ca114,Rask fiskegryte,"Oppskrift på smaksrik fiskegryte, som du lager enkelt og raskt med vår populære fiskesuppe og fiskewok. Server gjerne med fersk baguette eller et grovt rundstykke. Middag for to på under 20 minutter.","MENY Anbefaler fiskesuppe, fiskewok, nystekt baguette, aioli",,,,"['rask', 'middagstips', 'fisk', 'supper', 'sjømat', 'middag under 20 minutter', 'hovedrett']","['Rask', 'Middagstips', 'Fisk', 'Supper', 'Sjømat', 'Middag under 20 minutter', 'Hovedrett']"
90357782-5858-2fc6-b79b-6500feaf1a9e,Laks i form,"Klassisk oppskrift på ovnsbakt laks. Varier grønnsaker etter ønske og server med kokte poteter. Enkelt og godt, og ikke minst veldig sunn middag.","laksefilet, fiskekrydder, grønnsaker, hvit saus med gressløk, poteter, sitronsaft",,,,"['fisk', 'laks', 'middagstips', 'hovedrett', 'hverdagsmeny', 'sunnere', 'tipssunnere', 'rask', 'barnevennlig']","['Fisk', 'Laks', 'Middagstips', 'Hovedrett', 'HverdagsMENY', 'Sunnere', 'TipsSunnere', 'Rask', 'Barnevennlig']"
95be1ab1-7afb-0cba-fb8d-457b80707eb3,Poke med laks og quinoa,Lag den spennende trendretten fra Hawaii hjemme! Poke kalles også for sushi bowl og er fiskesalat proppfull av masse deilig smak. Denne oppskriften på hjemmelaget poke er med rå laks og quinoa.,"laksefilet uten skinn og ben, quinoa, sesamolje, soyasaus, sesamfrø, strimlet råkost",,,,"['middagstips', 'rask', 'fisk', 'laks', 'sjømat', 'middag under 20 minutter', 'salater']","['Middagstips', 'Rask', 'Fisk', 'Laks', 'Sjømat', 'Middag under 20 minutter', 'Salater']"
75e9594a-b020-ffa1-a5cb-f1abb92c3ea1,Enkle pizzasnurrer med tacokjøttdeig,"Enkel og rask oppskrift på gode pizzasnurrer, eller pizzaboller, med kjøttdeig eller karbonadedeig. Disse er like gode til lunsj, middag og i matpakken.","ferdig pizzadeig, kjøttdeig, tacokrydder, rapsolje, revet ost, pizzasaus, egg",,,,"['hverdagsmeny', 'rask', 'middagstips', 'barnevennlig', 'pizza', 'bakst', 'kjøttdeig', 'karbonadedeig', 'matpakke', 'turmat', 'småretter', 'kveldsmat', 'lunsj']","['HverdagsMENY', 'Rask', 'Middagstips', 'Barnevennlig', 'Pizza', 'Bakst', 'Kjøttdeig', 'Karbonadedeig', 'Matpakke', 'Turmat', 'Småretter', 'Kveldsmat', 'Lunsj']"
3706b266-35d4-4cc0-aa01-f5c5dc95c807,Pasta med medisterboller,Lag en enkel men veldig smakfull julemiddag litt utenom det vanlige. Pasta med medisterboller er et supert middagstips som hele familien vil like.,"medisterdeig, sweet chilisaus, honning, koriander, finhakket, salt, pepper, smør, pasta, etter ønske, olivenolje, pastasaus, parmesan, revet, friske urter, f.eks. basilikum",,,,"['hovedrett', 'lunsj', 'jul', 'middagstips', 'pasta']","['Hovedrett', 'Lunsj', 'Jul', 'Middagstips', 'Pasta']"
6f22a71e-1353-f9b2-c14c-900785b3512f,Laks med pesto og potetsalat,"Enkelt og sommerlig middagstips med laks, potetsalat og rød pesto. Tilbered gjerne på grillen. Rask fiskemiddag på under 20 minutter.","laksefilet, rapsolje, potetsalat, rød pesto, romano mix, salt, pepper, sitron",,,,"['sunnere', 'rask', 'middagstips', 'fisk', 'laks', 'hovedrett', 'grill', 'middag under 20 minutter']","['Sunnere', 'Rask', 'Middagstips', 'Fisk', 'Laks', 'Hovedrett', 'Grill', 'Middag under 20 minutter']"
8e15b5d1-7645-4e56-f548-879f1be94594,Nakkekoteletter i form,"Oppskrifter på saftige, ovnsbakte nakkekoteletter med rotgrønnsaker, hvitløk og tomat. Smakfull middag for hele familien.","nakkekoteletter, salt, pepper, smør, sellerirot, løk, persillerøtter, hvitløk, hermetiske tomater (gjerne cherrytomater), vann, potetstappe",,,,"['hverdagsmeny', 'middagstips', 'barnevennlig', 'svin', 'koteletter', 'hovedrett', 'kjøtt']","['HverdagsMENY', 'Middagstips', 'Barnevennlig', 'Svin', 'Koteletter', 'Hovedrett', 'Kjøtt']"
b82957e7-1ebd-7d53-6e54-ded51790eefc,Stekt kveite med gresk salat,"Enkel og god oppskrift på stekt kveite med gresk salat. Fisken kan du tilberede på grill eller i stekepanne. Dersom du ønsker poteter til denne retten, anbefaler vi kokte perlepoteter.","kveitefilet, smør, salt, pepper, agurk, cherrytomater, rødløk, sorte oliven uten sten, fetaost, olivenolje, salt, pepper",,,,"['sunnere', 'middagstips', 'fisk', 'sjømat', 'kveite', 'hovedrett']","['Sunnere', 'Middagstips', 'Fisk', 'Sjømat', 'Kveite', 'Hovedrett']"
dadad370-66f8-8e58-c9de-5d675302a3db,Wraps med torskepinner og asiatisk dressing,"Det geniale med en tortillalefse, er at den kan fylles med alt som er godt og sunt, og er enkel både å lage og spise. Her har vi fylt den med sprøstekte torskepinner, friske grønnsaker og en deilig asiatisk dressing med smak av sweet chili, ingefær og koriander. Wraps er perfekt til lunsj eller rask middag.","torskepinner, lime, tortillas, gulrot, agurk, blandet salat, rømme, sweet chili saus, frisk ingefær, frisk koriander",,,,"['hovedrett', 'middagstips', 'barnevennlig', 'fisk', 'torsk', 'sjømat', 'hverdagsmeny', 'wrap']","['Hovedrett', 'Middagstips', 'Barnevennlig', 'Fisk', 'Torsk', 'Sjømat', 'HverdagsMENY', 'Wrap']"
b57de246-24f9-07b2-09be-ab2de8b8a475,Minipizza,"Enkel oppskrift på små pizzaer som både store og små vil elske. Hjemmelaget pizza er kjempegodt, og lager du dem som små porsjonspizzaer kan alle velge sin egen topping. Perfekt til barnebursdag, på tur eller som helgemat og kosemat.","tørrgjær, salt, vann, olivenolje, pizzamel, pizzasaus, revet ost, annen topping etter ønske",,,,"['gjester', 'barnevennlig', 'middagstips', 'bakst', 'pizza']","['Gjester', 'Barnevennlig', 'Middagstips', 'Bakst', 'Pizza']"
cc2c02b4-90b6-a45e-3a81-ad7b5aa7e9b7,"Wok med grønnsaker, nudler og kjøttpølse","Wok er perfekt hverdagsmiddag! Prøv wok med kjøttpølse, creme fraiche, nudler og grønnsaker. Enkel og veldig god oppskrift.","nudler, kjøttpølser uten skinn, rapsolje, grønnsaker, ferske eller wokmix, creme fraiche, sennep, salt, pepper",,,,"['barnevennlig', 'middagstips', 'hovedrett', 'wok', 'asiatisk', 'svin', 'rask', 'hverdagsmeny']","['Barnevennlig', 'Middagstips', 'Hovedrett', 'Wok', 'Asiatisk', 'Svin', 'Rask', 'HverdagsMENY']"
1ad15ffb-795b-1f32-1214-fb285839abc3,Saftig lakseburger med tzatziki,"Gresk agurksalat og chimichurri er lekkert følge til en mild lakseburger. Prøv vår gode oppskrift på salmaburger, for en hverdagsmiddag som passer for både store og små. Server den raske og enkle burgeren med laks i brioche burgerbrød, og fries ved siden av.","Salmaburgere, burgerbrød, tzatziki, chimichurri, salt, pepper",,,,"['grill', 'sjømat', 'middagstips', 'sommer', 'rask', 'middag under 20 minutter', 'fisk', 'laks']","['Grill', 'Sjømat', 'Middagstips', 'Sommer', 'Rask', 'Middag under 20 minutter', 'Fisk', 'Laks']"
1ff4caa6-d2ba-3190-6069-d15fdab7c526,Fullkornspizza med kylling og ananas,"Pizza med asiatiske smaker! Oppskrift på kyllingpizza av fullkornsbunn med thai-inspirerte smaker. En litt sunnere pizza med kylling marinert i sataysaus, ananas og peanøtter, toppet med kokosflak og koriander.","pizzasaus, revet ost, kylling, sataysaus, frisk ananas, peanøtter, frisk koriander, kokosflak, lunkent vann, fersk gjær, olivenolje, hvetemel, sammalt hvete, grov, salt",,,,"['kylling', 'kyllingbryst', 'pizza', 'middagstips', 'helgemat']","['Kylling', 'Pizza', 'Middagstips', 'Helgemat', 'Asiatisk', 'Koriander', 'Hovedrett']"
422173b4-c2a0-49b7-a63e-da4578b5920d,Asiatisk salat med glassnudler og pulled vegetar,"Lekker asiatisk salat med vegetarisk ""pulled pork"", glassnudler og ingefær, toppet med peanøtter og lime. Denne oppskriften er full av smak og et litt sunnere alternativ for deg som er vegetarianer, veganer, ønsker å kutte ned på kjøtt eller bare har lyst til å prøve noe nytt.","pulled vegetar, glassnudler, revet ingefær, hvitløksfedd, lime, sitron, sesamolje, soyasaus, agurk, reddiker, koriander, rapsolje, hakkede, salte peanøtter, rødkål, sesamfrø",,,,"['hovedrett', 'lunsj', 'hverdag', 'gjester', 'sunnere', 'nye gode vaner', 'vegetar']","['Hovedrett', 'Lunsj', 'Hverdag', 'Gjester', 'Sunnere', 'Nye gode vaner', 'Vegetar']"
ad6ba262-6457-484c-a322-ae0bd5405627,Rask stroganoff med strimlet svinekjøtt,"Biff stroganoff er en matrett som stammer fra Russland, men som nå nesten har blitt en folkerett også i Norge. Med MENYs egen stroganoff base og potetmos lager denne middagen nesten seg selv og du er garantert et vellykket resultat. I denne oppskriften er biffkjøtt erstattet med magert svinekjøtt og aspargesbønner er med på å sette prikken over i’en.","potetmos, strimlet svinekjøtt, rødløk, MENY stroganoff base, ferske aspargesbønner, vårløk",,,,"['hovedrett', 'lunsj', 'helgemat', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'søndagsmiddag', 'svin']","['Hovedrett', 'Lunsj', 'Helgemat', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Søndagsmiddag', 'Svin']"
e82ec859-0eb5-b6f5-0e08-71f1f6db5996,Spicy tacosalat,"Taco egner seg godt som salat i en bolle, da blander du bare ingrediensene istedenfor å ha dem én og én i tortilla eller tacoskjell. Tacosalat er også et godt restetips. Topp gjerne med nachochips eller knust tacoskjell for crunch, og jalapeños for sterk smak.","kjøttdeig, tacokrydder, rapsolje, hjertesalat, babyspinat, cherrytomater, syltet jalapeno, mais, rømme, revet cheddarost",,,,"['middagstips', 'kjøttdeig', 'tex-mex', 'lunsj', 'taco', 'barnevennlig', 'rask']","['Middagstips', 'Kjøttdeig', 'Tex-Mex', 'Lunsj', 'Taco', 'Barnevennlig', 'Rask']"
8a4504df-b0f3-46ff-87fa-afc886049265,Thai red curry med kylling,"Oppskrift på en hjemmelaget, krydret thairett basert på red curry paste, med fersk ingefær, hvitløk, kokosmelk og frisk koriander. Dersom du ønsker en kjøttfri variant kan du bytte ut kyllingen med kikerter og mer grønnsaker. Se også stegene i video.","løk, hvitløksfedd, rapsolje, red curry paste, fersk ingefær, koriander, tomatpuré, fiskesaus, soyasaus, kokosmelk, salt, pepper, kyllingfilet, paprika, sukkererter, vårløk, chili, kok ris",,,,"['hovedrett', 'middagstips', 'barnevennlig', 'rask', 'hverdag', 'kylling', 'kyllingfilet', 'kyllingbryst']","['Hovedrett', 'Middagstips', 'Barnevennlig', 'Rask', 'Hverdag', 'Kylling', 'Kyllingfilet', 'Kyllingbryst']"
1e34e87d-ad37-7d33-00c0-c8a477f360e4,Blomkålsuppe,"Oppskrift på klassisk blomkålsuppe med melk, toppet med sprøstekt bacon. Hjemmelaget blomkålsuppe er enkel og rask hverdagsmat. Server med krutonger i eller godt brød til så blir dette en mettende middag.","blomkål, vann, hønsebuljong, gul løk, helmelk, matfløte, smør, salt, pepper, bacon",,,,"['grønnsaker', 'hovedrett', 'lunsj', 'suppe', 'blomkål', 'rask', 'middagstips']","['Grønnsaker', 'Hovedrett', 'Lunsj', 'Suppe', 'Blomkål', 'Rask', 'Middagstips']"
df4d54e0-e0fc-0b95-9199-1230b0952568,Hjemmelaget spinatsuppe,Rask og enkel oppskrift på hjemmelaget spinatsuppe med kyllingkraft og hvitløk. God middag for hele familien på en kald høstdag!,"løk, hvitløksfedd, smør, spinat, kyllingkraft, fløte, salt, kvernet pepper, revet muskat, rugbrødtoast",,,,"['forrett', 'lunsj', 'hovedrett', 'sunnere', 'suppe']","['Forrett', 'Lunsj', 'Hovedrett', 'Sunnere', 'Suppe']"
dff9d270-27f0-48de-a9e0-aac0082c1b7f,Lapskaus uten kjøtt,"Oppskrift på klassisk lapskaus med norske rotgrønnsaker og vegetarboller. Dersom du bruker melne poteter vil lapskausen normalt jevne seg selv, gjør den ikke det kan du jevne med maisenna. Populær tradisjonsmat på høsten og vinteren.","vegetarboller, vann, gulrot, kål, sellerirot, purre, løk, poteter, frisk persille, maizena, salt",,,,[''],"['Høst', 'Gryterett', 'Vegetar', 'Rotgrønnsaker']"
4db07550-f5b4-3b2a-2830-a1e89deaee3c,Grove og smakfulle vegetarwraps,"En enkel vegetarmiddag full av smak. Ypperlig for deg som har lyst på en kjøttfri middag eller er vegetarianer. Den smaker ekstra godt sammen med en dressing laget av kesam, chili og frisk koriander.","aspargesbønner, vegetarbiter, rødløk, chili, rapsolje, flytende honning, grove tortillalefser, kokosflak, frisk ananas",,,,"['sunnere', 'rask', 'streetfood', 'vegetar', 'middagstips', 'hovedrett', 'grønnsaker', 'wrap']","['Sunnere', 'Rask', 'StreetFood', 'Vegetar', 'Middagstips', 'Hovedrett', 'Grønnsaker', 'Wrap']"
a04e87c1-af98-142c-89ea-c0098f7d618f,"Wok med nudler, tomatsaus og kjøttboller","En god wok med en blanding av sprø paprika, nudler og kjøttboller. En fullverdig og enkel middagsrett som hele familien vil like.","nudler, kjøttboller, paprika, strimlet, rapsolje, pastasaus, gjerne Jacobs Utvalgte",,,,"['wok', 'middagstips', 'hovedrett', 'barnevennlig']","['Wok', 'Middagstips', 'Hovedrett', 'Barnevennlig']"
6999b774-ea81-4c28-bdc4-3b9edd4c6210,Pasta carbonara med bacon og kylling,"Spaghetti carbonara er en italiensk pastamiddag som er enkelt å lage hjemme. Lag pastasaus enkelt av parmesan, egg og fløte. I denne oppskriften topper vi med kylling og bakte cherrytomater.","egg, parmesan, fløte, olivenolje, salt, pepper, bacon, cherrytomater, kylling, pasta",,,,"['tomat', 'pasta', 'spaghetti', 'middagstips', 'hverdag', 'barnevennlig', 'jacobs utvalgte', 'kylling', 'hel kylling', 'egg']","['Tomat', 'Pasta', 'Spaghetti', 'Middagstips', 'Hverdag', 'Barnevennlig', 'Jacobs Utvalgte', 'Kylling', 'Hel kylling', 'Egg']"
4db07550-f5b4-3b2a-2830-a1e89deaee3c,Grove og smakfulle vegetarwraps,"En enkel vegetarmiddag full av smak. Ypperlig for deg som har lyst på en kjøttfri middag eller er vegetarianer. Den smaker ekstra godt sammen med en dressing laget av kesam, chili og frisk koriander.","aspargesbønner, vegetarbiter, rødløk, chili, rapsolje, flytende honning, grove tortillalefser, kokosflak, frisk ananas",,,,"['sunnere', 'rask', 'streetfood', 'vegetar', 'middagstips', 'hovedrett', 'grønnsaker', 'wrap']","['Sunnere', 'Rask', 'StreetFood', 'Vegetar', 'Middagstips', 'Hovedrett', 'Grønnsaker', 'Wrap']"
51bdbf31-3e73-d7d0-7289-88f94df99977,Viltgryte med reinsdyr,"Enkel og rask viltgryte med reinskav gir smak av høst. Viltmiddag med reinsdyr, grønnsaker og einebær, i deilig saus av kraft, brunost og rømme. Hjemmelaget potetstappe er perfekt som tilbehør til viltgryte.","reinsdyrskav, erter, gulrot, sjampinjonger, sjalottløk, kraft, rømme, einebær, timian, brunost, tyttebær, sitron",,,,"['høst', 'helgemat', 'gjester', 'vilt', 'reinsdyr', 'gryterett', 'tradisjonsmat', 'hovedrett', 'kjøtt']","['Høst', 'Helgemat', 'Gjester', 'Vilt', 'Reinsdyr', 'Gryterett', 'Tradisjonsmat', 'Hovedrett', 'Kjøtt']"
a722f5b7-d2f6-4801-930e-7be1497ac0b9,Enkel pizza med karbonadedeig,"Enkel oppskrift på hverdagspizza, med ferdig pizzabunn, karbonadedeig, og MENY sin egen tomatsaus med et høyt innhold av grønnsaker. Middag på under 20 minutter. Topp med spinat eller andre grønnsaker du liker. Du kan også bruke kjøttdeig.","karbonadedeig, rapsolje, MENY tomatsaus, pizzabunn, fullkorn, revet ost, babyspinat",,,,"['hovedrett', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'pizza', 'middag under 20 minutter', 'ukensmiddag']","['Hovedrett', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Pizza', 'Middag under 20 minutter', 'UkensMiddag']"
1da524af-5e41-3cab-2f48-55f4cb222194,Fiskekaker i pita med aioli og reker,"Fiskekaker passer utmerket som burger, men det passer også kjempegodt i pitabrød. Grill eller stek fiskekakene og legg dem i pitabrød sammen med salat, eple, persilleaioli og reker. Smakfull og god hverdagsmat!","fiskekaker, pitabrød, hjertesalat, eple, aioli, pillede reker, krepsehaler, litt frisk dill",,,,"['rask', 'sjømat', 'hovedrett', 'middagstips', 'reker', 'fisk', 'vinter']","['Rask', 'Sjømat', 'Hovedrett', 'Middagstips', 'Reker', 'Fisk', 'Vinter']"
1a2e0ada-48e3-5c5a-7d1a-56a1b12ab4c2,Svinekoteletter med cornflakes og stekt paprika,"Panerte koteletter med stekt paprika og ris er god, smakfull og enkel hverdagsmat. Det lages på under 20 minutter og du trenger kun få ingredienser for en fullverdig middagsrett hele familien vil like.","svinekoteletter, salt, pepper, egg, cornflakes, grovknust, paprika (gjerne i forskjellige farger), rapsolje, ris, Jacobs Utvalgte Chilimajones",,,,"['hverdagsmeny', 'rask', 'middagstips', 'svin', 'koteletter', 'hovedrett', 'middag under 20 minutter']","['HverdagsMENY', 'Rask', 'Middagstips', 'Svin', 'Koteletter', 'Hovedrett', 'Middag under 20 minutter']"
512855fa-7856-06e4-6b3a-30baebd8674e,"Cubansk ostesmørbrød med Sveitser, pulled pork og sylteagurk",Smakfull pulled pork gjør dette ostesmørbrødet like godt til lunsj som til middag.,"loff, Sveitser, dijonsennep, pulled pork, spisskummen, sylteagurker, grillede paprikafileter, TINE Meierismør",,,,"['hovedrett', 'lunsj', 'helgemat', 'småretter', 'rask', 'streetfood', 'middagstips', 'ost', 'svin']","['Hovedrett', 'Lunsj', 'Helgemat', 'Småretter', 'Rask', 'Streetfood', 'Middagstips', 'Ost', 'Svin']"
c1f87a51-7024-49ee-97ae-cf84d01ee083,Wok med villreker,"Oppskrift på rask, spicy wok med argentinske villreker, ris og szechuan saus. Villreker ligner på scampi, men det er ikke oppdrett, og de lever i det iskalde havet utenfor Argentina.","kokte villreker, rapsolje, wok mix, kokt ris, MENY woksaus, frisk koriander",,,,[''],"['Wok', 'Skalldyr', 'Reker', 'Scampi', 'Middag under 20 minutter', 'UkensMiddag', 'Rask', 'Middagstips']"
4e92723d-a497-d68f-cd23-e031c4709238,Enkel lys lapskaus,"Lapskaus er god, tradisjonsrik høstmat. Sesongens norske rotgrønnsaker kokes møre i kraft fra salt svinekjøtt. Retten tar litt tid, men krever lite arbeid. God søndagsmiddag som kan mette mange.","lettsaltet svineknoke, gulrøtter, kålrabi, løk, liten sellerirot, purre, poteter, pepper",,,,"['høst', 'svin', 'hovedrett', 'tradisjonsmat', 'middagstips', 'helgemat', 'søndagsmiddag']","['Høst', 'Svin', 'Hovedrett', 'Tradisjonsmat', 'Middagstips', 'Helgemat', 'Søndagsmiddag', 'Gryterett', 'Rotgrønnsaker']"
e6971d4d-bc86-6430-832d-79caf05868c3,"Quesadilla med tacokjøtt, chunky salsa og guacamole","Oppskrift på rask og kjempegod tex-mex middag som hele familien vil elske. Med tortillas brettet rundt smeltet ost og krydret kjøttdeig, hjemmelaget guacamole og salsa gir dette masse god smak.","mais- eller hvetetortillas, karbonadedeig, tacokrydder, chunky salsa, revet ost, spisemodne avokadoer, lime, hvitløksfedd, koriander, salt, gode tomater, rødløk, rømme",,,,"['middagstips', 'barnevennlig', 'småretter', 'taco', 'tex-mex', 'hovedrett', 'helgemat', 'kjøttdeig', 'avokado']","['Middagstips', 'Barnevennlig', 'Småretter', 'Taco', 'Tex-Mex', 'Hovedrett', 'Helgemat', 'Kjøttdeig', 'Avokado']"
