id,title,description,ingredients,year,week,week_day
b8913d33-d763-4330-aa59-7b4e420ab40d,Kyllingsalat med vannmelon,"Oppskrift på enkel og sommerlig salat med stekt kylling, vannmelon i terninger, fetaost og grønn salat. Veldig god lunsj eller middag på under 20 minutter. Bruk ferdig salatkylling for å spare tid, men du kan også kjøpe rå kyllingfilet og steke selv.","kylling salatkjøtt, romano mix, vannmelon, apetina snack med hvitløk og oliven, rødløk",2022,23,Onsdag
08318508-0dcd-4a6e-aceb-5e187c99cb3a,Ravioli med ricotta og spinat,Oppskrift på hjemmelaget ravioli med ricotta og spinat. Lag pastadeigen fra bunnen av og fyll den med smaksrik ricottaost. Server gjerne med ristede pinjekjerner og et dryss parmesan over.,"ricotta, hvitløk, finhakkede urter, revet sitronskall, salt, pepper, babyspinat, smør",2022,23,Torsdag
847f3427-f501-4d46-9cc2-fd35629113bb,Spicy burger med bacon og chipotlemajones,"Om du har lyst på en sterk hamburger med masse smak og «kick», er dette burgeren for deg. Saftig Angusburger med tørrsaltet bacon, sterk ost, chipotlemajones og tomatsalsa med jalapenos vil garantert sette smaksløkene i sving.","Angusburgere, Brioche burgerbrød, crispisalat, tørrsaltet bacon, ost, chipotlemajones",2022,23,Fredag
f7df84da-8465-4bda-92ca-ad5bd25d7187,Enkelt skalldyrfat,"Oppskrift på lekkert skalldyrfat som enkelt kan skaleres opp eller ned etter ønske. Dampede blåskjell serveres sammen med de skalldyrene du liker best, for eksempel reker, østers, kongekrabbe og krabbeskjell. Se video for hvordan du damper blåskjell.","blåskjell, smør, hvitløksfedd, gul løk, vårløk, hvitvin",2022,23,Lørdag
dd48ef94-5cfa-92b5-37c8-acd9c89a66d0,Spareribs med grillet søtpotet,"Møre spareribs med dyp smak av barbecue kan gjøres både på grill og i stekeovn. Sammen med grillet søtpotet og en frisk coleslaw med knas fra eple og fennikel, er dette deilig kosemat for late sommerdager.","epler, fennikel, reddiker, majones, lettrømme, eplecidereddik, estragon",2022,23,Søndag
579a4c65-9d98-4310-94a2-d5e1d05fe800,Vegetarisk one pot pasta,"Enkel middag uten kjøtt eller har du rester? Lag denne enkle pastaretten av grønnsakskraft, tomater og løk. Pasta og grønnsaker i en og samme kjele, som lager seg selv og smaker himmelsk! Topp med jalapeno.","cherrytomater, rødløk, hvitløksfedd, syltet grillet paprika, frisk basilikum, grønnsakskraft, pasta, hakkede hermetiske tomater, paprikapulver, salt, pepper",2022,22,Mandag
bc324a42-a0e0-483c-9c70-9c50e3ff391b,Fiskeburger med enkel coleslaw,"Fiskekaker egner seg godt som burger, og med en god remulade og revet råkost kan du raskt lage en hjemmelaget versjon av coleslaw. Disse litt sunnere burgerne går raskt å lage. La gjerne barna bli med å lage denne enkle middagen! Oppskriften gir 2 fiskeburgere.","fiskeburger, grove hamburgerbrød, råkostblanding, remulade, rødløk",2022,22,Tirsdag
9a519c0c-6ba4-46ba-964b-6df372d6b0d1,Svinekoteletter med couscoussalat,"Dette er en rask oppskrift på stekte koteletter av svin med couscous, i følge med fruktig mango papaya salsa og frisk salat. Veldig god middag på under 20 minutter.","svinekoteletter, salt, pepper, mangosalsa, baby leaf mix",2022,22,Onsdag
ba614336-2179-d062-ef35-6d6b31adb5b2,Sprøstekt makrell med agurksalat,"Lite gir så herlig sommerfølelse som stekt makrell. Man kan servere den med mye spennende tilbehør, men en tradisjonell frisk agurksalat og kokte nypoteter med dill, er alltid vellykket. Bruker du grovt rugmel til paneringen, blir dessuten det smakfulle makrellskinnet ekstra sprøtt og får en god tekstur.","makrellfilet, grovt rugmel, salt, pepper, smør, nypoteter, potte dill, rømme",2022,22,Torsdag
92999ba4-0212-d1b1-d1c1-b8907d7e23c0,Loff med ferske reker,"Ferske reker, loff og majones er gjerne synonymt med sol, sommer og svaberg. Lag en hjemmelaget aioli og topp rekesmørbrødet med sitron og dill. Tips - noen skiver avokado smaker svært godt til.","formloff, ferske reker, dill, sitron, avokado",2022,22,Fredag
86f857e5-e700-47a3-8d0a-f36827ce68bb,Svinefilet med bakt potetsalat og appelsin,"Oppskrift på helstekt indrefilet av svin, med lun potetsalat og frisk appelsin. Svinekjøtt er magert, mørt og saftig, og kler godt søte smaker av frukt. Vi gir deg stegene for både grill og stekeovn.","indrefilet av svin, frisk timian, flytende honning, rapsolje, salt, pepper",2022,22,Lørdag
b26cf2a1-9b96-156c-8bad-82b121f29ead,Dampet hvit asparges med hollandaisesaus,"Enkel oppskrift på hvit asparges med fyldig, hjemmelaget hollandaise og salt spekeskinke. Hvit asparges er en delikatesse som passer godt å servere til anledninger som 17. mai, konfirmasjon, dåp og andre feiringer, eller som forrett. Enkel og god rett med asparges, som for mange er smaken av sommer.","hvit asparges, spekeskinke",2022,22,Søndag
e6e22c9c-c62e-47f4-959c-49a6f5eaa59f,Rask linsegryte,"Oppskrift på rask linsegryte som er enkel å lage, og som har masse smak. Ingen annen oppskrift har blitt laget så mye av [MENYs vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene), som denne gryten. Skal du bare prøve en linsegryte i ditt liv, er dette den du bør gå for.","gul løk, hvitløksfedd, rød curry paste, hermetiske tomater, kokosmelk, grønnsaksbuljong, linser, frisk spinat",2022,21,Mandag
0e3e8416-bda6-42fa-bf66-c82532d2b468,Kremet fiskegryte med laks,En god og veldig enkel fiskegryte basert på MENYs populære fiskesuppe. Suppen kommer med biter av fersk fisk fra fiskedisken. Her har vi tilsatt ekstra laks og servert med aioli og fersk baguette.,"MENY fiskesuppe, lakseporsjoner, pariser baguette, aioli, frisk dill",2022,21,Tirsdag
7f1afb4f-eebe-43f5-a0a7-4d5bc97b6e58,Sommerkoteletter med stekt grønnkål og tzatziki,"Oppskrift på rask og enkel sommermat som er god på smak. Denne middagen er perfekt hvis du vil lage noe litt sunnere. Søt appelsin komplementerer svinekjøttet, og strimlet grønnkålmix gir god crunch. Server med mild tzatziki og ovsbakte poteter, og nyt!","MENYs ovnsbakte poteter med timian, sommerkoteletter, tzatziki, rapsolje til steking, salt, pepper",2022,21,Onsdag
43056ba8-45b1-4369-a161-db2f42eccccd,Salat med pære og blåmuggost,"Oppskrift på smaksrik salat med tynne skiver av pærer, blåmuggost, honning og hakkede valnøtter. Her har vi brukt en feldsalat, men du kan godt bruke ruccula, hjertesalat eller den salaten du liker best. Server den som hovedrett, lunsj eller en del av et koldtbord, gjerne med ferskt brød ved siden av.","valnøtter, pære, fiken, feldsalat, blåmuggost",2022,21,Torsdag
4f57599b-2aff-4f7a-a06f-ca0ad431bc27,Hvit pizza med nduja og salciccia,"Oppskrift på hvit pizza, eller pizza bianca, med spicy, nduja og smaksrik salcicciapølse. En skikkelig smaksbombe av en napolitansk pizza! Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel",2022,21,Fredag
8ea6d30c-1236-4f26-932f-f02cc42f3c20,Lakseburger med syltet rødløk,"Oppskrift på salmaburger med chilimajones og syltet rødløk, en nydelig kombo. Fiskeburger i ferske, grove burgerbrød utgjør en rask, god og litt sunnere hverdagsmiddag på under 20 minutter. Du kan gjerne grille burgerne!","salmaburger, salt, pepper, grove hamburgerbrød",2022,21,Lørdag
ec8b2559-28c1-42d9-bbfe-459ccc18e47c,Grillet kyllingbryst med nykål og hjemmelaget urtemajones,"Oppskrift på saftig Lerstang kylling fra Gårdsand, med sprøtt skinn og gode grønnsaker. Her bruker vi norske Matskatter fra lokale leverandører, som perlepoteter og urter, sammen med vårens nykål.","Lerstang kyllingbryst, flaksalt, pepper, frisk estragon",2022,21,Søndag
1dd265fa-d7d0-408f-9ab3-bcf42d66211d,Blomkålsalat med syrlig dressing,"Oppskrift på en skikkelig digg salat fra [MENYs egen vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene). Med smaksrik, krydret blomkål, sprø kikerter og hjemmelaget dressing er dette et godt alternativ  til den klassiske Cæsarsalaten. Hanne-Lene kaller den Kleopatrasalat.","kikerter, olje, salt, olivenolje, kyllingkrydder, røkt paprikapulver, kajennepepper, blomkål, salat, granateple",2022,20,Mandag
ace3bd42-e067-4315-8f47-4ceec812d662,Spicy ostepølse med syltet rødløk,"Sterke pølser passer perfekt med de litt søte brioche pølsebrødene! Topp dem med ruccola, BBQ-saus og syltet rødløk. Kjempegod grillmat, og enkel middag.","ostepølse med chili, brioche pølsebrød, ruccula, BBQ saus",2022,20,Tirsdag
48cc0493-79bd-40fb-b5de-4e54a204e090,Torskefilet med ovnsbakte grønnsaker,"Ovnsbakt torsk og grønnsaker er rask, sunn og god middag. Torskefileten kan du legge direkte over grønnsakene og steke i ovnen samtidig. Noen skiver med urtesmør på toppen gir ekstra smak.","torskefilet, ovnsbakte grønnsaker, urtesmør med ramsløk og flaksalt, potetmos med søtpotet, tomat",2022,20,Onsdag
a7d6fee0-4328-49e4-905e-4d2db097e86f,Frisk salat med appelsindressing,"Oppskrift på frisk salat med appelsin, grønt eple, fennikel og havreris, toppet med gresskarfrø, salat og basilikum. Salaten serveres med bøffelmozzarella og en frisk appelsindressing.","appelsin, grønt eple, fenikkel, havreris, gresskarfrø, feldsalat, frisk basilikum, mozzarella",2022,20,Torsdag
f519cd7d-a455-466f-9150-978db6cb2cd4,Kyllingtaco med granateple og mango,"Oppskrift på sprø taco med kylling, mango, tacokrydder, salsa og granateplekjerner. Topp gjerne også med guacamole.","kyllingfilet, tacokrydder, rapsolje, tacoskjell, hjertesalat, granateple, rødløk, mango, tacosaus, rømme, frisk koriander",2022,20,Fredag
dda311d2-72d6-e2a0-2af9-7100ee6f57f1,Hvitvinsdampede blåskjell,"Blåskjell dampet med hvitvin og hvitløk kan serveres både som hovedrett og forrett. Det er enkelt, raskt og ikke minst veldig godt. Server gjerne nystekt brød og pommes frites til. Denne retten kan også fint lages i folie på grillen. Se video med steg for steg.","blåskjell, løk, vårløk, selleri, hvitløk, smør, hvitvin, hakket bladpersille",2022,20,Lørdag
a722f5b7-d2f6-4801-930e-7be1497ac0b9,Enkel pizza med karbonadedeig,"Enkel oppskrift på hverdagspizza, med ferdig pizzabunn, karbonadedeig, og MENY sin egen tomatsaus med et høyt innhold av grønnsaker. Middag på under 20 minutter. Topp med spinat eller andre grønnsaker du liker. Du kan også bruke kjøttdeig.","karbonadedeig, rapsolje, MENY tomatsaus, pizzabunn, fullkorn, revet ost, babyspinat",2022,20,Søndag
a5f3bb79-ec0a-a082-ae1b-aeb31e377b79,Risotto med asparges,"En fristende risotto oppskrift. Den krever rikelig med omsorg i tilberedningen, men til gjengjeld kan du glede deg over et fantastisk måltid med masse smak av asparges og vår. For en ekstra frisk smak kan du drysse litt hakket mynte og finrevet sitronskall over den ferdige risottoen.","sjalottløk, hvitløksfedd, olivenolje, asparges, risottoris, eplejuice, buljong, parmesanost, smør, salt, pepper, sitronjuice",2022,19,Mandag
14049de0-c3d3-4d94-9b21-9d9de799f226,Fiskeburger med tzatziki og eple,"Oppskrift på enkel fiskeburger med fiskekake, syrlig eple og tzatziki. Server til lunsj eller middag med grove burgerbrød. Her kan du velge den fiskeburgeren du liker best, men denne uken anbefaler vi klippfiskburger. Litt sunnere middag på under 20 minutter, for hele familien.","fiskeburger, rapsolje, grove burgerbrød, tzatziki, eple, hjertesalat",2022,19,Tirsdag
fda592fc-3294-1ef4-1a20-29cbf6dd56c7,Lammepølse med frisk tomat- og løksalsa,"Enkelt middagstips med smaksrike pølser og godt tilbehør! Prøv lammepølser med frisk tomat- og løksalsa, oliven og basilikum. Bruk gjerne Jacobs Utvalgte lammepølse i denne retten.","lammepølser, cherrytomater, sorte oliven uten sten, sjalottløk, friske urter, salt, pepper",2022,19,Onsdag
9be16ef8-114c-6534-494c-06297595e7ca,Sesamstekt laks med soyadressing,"Kokte nudler toppes med knasende sprø grønnsaker og sesamstekt laks i tynne skiver, og toppes med en deilig dressing av soya og lime. Laksen skal kun stekes i få sekunder over sterk varme og må være av ypperste kvalitet. Dressingen rører du enkelt sammen til slutt!","laks, sesamfrø, reddiker, sukkererter, babyspinat, vårløk, nudler, nøytral matolje",2022,19,Torsdag
899cbb57-3082-a006-82cb-c693f834a33e,Norsk spekefat,"Server et vakkert spekefat som en lett middag. Et tradisjonelt norsk spekefat har gjerne tilbehør som potetsalat, rømme, flatbrød og eggerøre. Spør oss gjerne i butikk etter gode norske Matskatter når du skal handle spekemat. Beregn ca 150 gram spekemat per person.","norsk spekeskinke, fenalår i skiver, morrpølse, spekepølse, spekepølse med elg",2022,19,Fredag
f21f4064-8bc7-4f98-abe9-00ebbfbe0417,Enkel hamburger med coleslaw,"Oppskrift på fersk, saftig og enkel hamburger med grove hamburgerbrød og coleslaw du kan kjøpe ferdig. Denne burgeren er perfekt for deg som vil lage en rask, enkel og god middag for hele familien, på under 20 minutter. Server gjerne med pommes frites eller en frisk salat!","hamburger, rapsolje, grove hamburgerbrød, coleslaw, isbergmix, ketchup",2022,19,Lørdag
da59eb22-e262-4d68-8156-fa9c533bd14c,Kjøttfri indisk kofta,"Oppskrift på en smaksrik og helt kjøttfri kofta som vi finner frem når vi virkelig skal imponere. Enkle råvarer, kompleks smak og virkelig en rett verdig et festbord eller til meze. Denne vegetar-varianten er en av [MENYs vegetarentusiast, Hanne-Lenes](/tema/vegetar/hanne-lene) favorittoppskrifter. En god [mangochutney er et must til denne retten.](/oppskrifter/Sauser-og-dressinger/mango-chutney/)","blomkål, gulrot, små poteter, kikerter, hvitløk, ingefær, cashewnøtter",2022,19,Søndag
3653ae58-2abb-49ae-926b-5acca8571cb8,Halloumisalat,"Oppskrift på mettende vegetarsalat med grillet halloumi, ruccola, tomater og bønner. En frisk og fargerik salat, perfekt på våren og sommeren. Salaten er enkel å lage, og de milde smakene passer til hele familien. Halloumi er en fyldig ost som egner seg godt på grillen, og som smaker best når den er varm.","halloumi, rapsolje, pepper, ruccola, liten rødløk, plommetomater, brokkoli, hermetiske borlottibønner, olivenolje, sitronsaft, revet sitronskall, ristede pinjekjerner",2022,18,Mandag
0ab4a05a-18a9-4683-b73d-db7d82da4be6,Laks i folie med ramsløksmør,"Oppskrift på laks i folie, en veldig enkel måte å tilberede en enkel og smakfull middag. Med alt i en pakke kan den varmes på grillen, i ovnen eller til og med på bålet om du skal ut på tur. Dette er også en rett som gjør det litt mer spennende for barn å spise fisk.","laksefilet uten skinn og ben, ramsløksmør, MENYs ovnsbakte poteter, MENYs ovnsbakte grønnsaker, sitron, frisk dill",2022,18,Tirsdag
62bda22e-1c5c-4f6f-956b-0ac6397d6e16,Svinefilet med bønnesalat,"Oppskrift på saftig svinefilet med syltet rødløk, aioli og bønne- og bulgursalat. Med godt og ferdig tilbehør er denne gode retten klar på under 20 minutter. Svinefilet kan gjerne også grilles.","svinefilet marinert meny, salt, pepper, rapsolje, bulgursalat m/ bønner, aioli, syltet rødløk, noen skiver rød chili",2022,18,Onsdag
6ef2d88c-ab84-06db-b0cf-e76c29bbb834,Lettsaltet torsk med erter og serranoskinke,"Oppskrift på trukket, lettsaltet torsk med erter og serranoskinke. God og enkel middag. Vanlig torskefilet kan også brukes og serranoskinke kan byttes ut med spekeskinke eller bacon.","lettsaltet torsk, sjalottløk, serranoskinke, kjøttkraft, frosne grønne erter, smør, perlepoteter, pepper",2022,18,Torsdag
e23744df-1331-4862-8330-e93b8fdbdfdf,"Klassisk Angusburger med cheddar, bacon og sprøstekt løk","Oppskrift med vår beste burger, Angusburgeren, toppet med klassiske smaker som god cheddar, sennep, bacon og fritert løk. Vi kaller den ""The Perfect bite"". En fyldig og god burger som er perfekt å grille om sommeren. Litt Rørosrømme er også godt på denne burgeren.","angusburgere, Brioche burgerbrød, hjertesalat, bifftomat, cheddar,, tørrsaltet bacon, American yellow mustard",2022,18,Fredag
7ec41490-df3a-e7c7-2e65-9c75e38b0ad8,Saftig ostepølse med nachochips,Ostepølse toppet med tomatsalsa og nachochips er et godt alternativ til fredagstacoen! Perfekt på grillen og passer for hele familien.,"ostepølser, pølsebrød, nachochips, tacosalsa, rømme",2022,18,Lørdag
336b7e1f-e247-42fd-aeb4-2e1890cda3d9,Pizza Diavola,"Oppskrift på den kjente, spicy pizzaen Diavola med salami, Nduja (som er en sterk smørbarbar salami), og rødløk. På italiensk betyr pizza diavola ""djevelens"" pizza. Og i dette tilfellet betyr djevelen én ting: sterk.","ferdig pizzadeig, pizzasaus, mozzarella, sterk salami, nduja, rødløk",2022,18,Søndag
7fd6d1a0-8606-4d74-be8e-72eac593523e,Vegetarisk Buddha bowl,"Buddha bowl er navnet på vegetarvarianten av poke. Retten består av små porsjoner av ulike grønnsaker med mer, og serveres kald i en skål. I denne oppskriften har vi brukt pulled vegetar, sushiris og friske, sprø grønnsaker.","pulled vegetar, chili, olje",2022,17,Mandag
5e979e77-ba10-4bd4-ad36-f2a82d393b5e,Stekt ørret med szechuan saus,"Enkel, sunn og rask fiskemiddag med ørretfilet, potetmos og grønnkål mix. Ørreten har vi penslet med szechuan saus, som gir masse god smak. Ørret er ganske lik laks på smak, og de to fiskene passer det samme tilbehøret.","ørret porsjoner, grønnkål mix, MENY potetmos, Szechuan woksaus, lime",2022,17,Tirsdag
b4cebb07-2732-4d85-b331-c53f87f390d0,Pastasalat med kylling,"Oppskrift på rask, god og enkel middag med strimlet kylling. Med utgangspunkt i en ferdig pastasalat kan du raskt supplere med ekstra grønnsaker og stekt kylling. Topp med en god dressing og server gjerne med ferskt brød.","strimlet kylling, rapsolje, salt, pepper",2022,17,Onsdag
76d6adbd-7ecb-ac4d-6850-90e5581f9548,Krabbeterte med tomatsalat,"En enkel og god terte fylt med krabbe. Denne oppskriften på pai med krabbe passer godt på et koldtbord eller som en selvstendig rett, servert med tomatsalat og godt brød til.","paibunn, fløte, fiskekraft, lime, egg, rødløk, fylt krabbeskjell, finhakket estragon, salt, pepper, revet ost",2022,17,Torsdag
a2a6c2bf-b6da-462b-aa90-96903a754b21,BBQ cheeseburger med coleslaw,"Oppskrift på saftig Angusburger servert med hjemmelaget coleslaw, gode sauser og smeltet ost - det perfekte måltidet til helgen. Denne burgeren er utrolig smakfull, samtidig som den er enkel å lage. Server gjerne med hjemmelagde fries. Kjøp vår beste burger i ferskvaredisken, og tilbered den gjerne på grill!","angusburgere, brioche burgerbrød, skivet ost, BBQ saus,",2022,17,Fredag
2ed8765f-30ad-409c-ab83-ba6a88e45c36,Pizza Finocchiona,"Oppskrift på napolitansk pizza finocchiona, en italiensk klassiker med tomatsaus og salami, toppet med grønn pesto og god ost. Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel",2022,17,Lørdag
ace3bd42-e067-4315-8f47-4ceec812d662,Spicy ostepølse med syltet rødløk,"Sterke pølser passer perfekt med de litt søte brioche pølsebrødene! Topp dem med ruccola, BBQ-saus og syltet rødløk. Kjempegod grillmat, og enkel middag.","ostepølse med chili, brioche pølsebrød, ruccula, BBQ saus",2022,17,Søndag
3e22f61b-e49d-478f-b290-f776c3898405,Vegetarpølser med godt tilbehør,"Hos oss i MENY kan du kjøpe et utvalg kjøtfrie pølser, som kan grilles eller stekes slik som andre pølser. Du kan også bruke det samme tilbehøret som du pleier. La deg inspirere av våre forslag i denne oppskriften.","vegetarpølser, pølsebrød",2022,16,Mandag
c1f87a51-7024-49ee-97ae-cf84d01ee083,Wok med villreker,"Oppskrift på rask, spicy wok med argentinske villreker, ris og szechuan saus. Villreker ligner på scampi, men det er ikke oppdrett, og de lever i det iskalde havet utenfor Argentina.","kokte villreker, rapsolje, wok mix, kokt ris, MENY woksaus, frisk koriander",2022,16,Tirsdag
6b5f86c0-3b50-4215-8ed3-c587e789bb2c,Lammegryte med eple og persillerot,"Lammegryte er deilig, varmende høstmat. I denne oppskriften bruker vi rotgrønnsaker og epler, så her får brukt mange gode, norske råvarer. Hjemmelaget middag som metter mange. Som alternativ til lammekjøtt kan du også bruke sauekjøtt.","grytekjøtt av lam, rapsolje, løk, gulrot, sellerirot, paprikapulver, hvitløksfedd, tomatpuré, kraft, frisk rosmarin, kremfløte, faste epler, persillerøtter, frisk bladpersille",2022,16,Onsdag
7f1afb4f-eebe-43f5-a0a7-4d5bc97b6e58,Sommerkoteletter med stekt grønnkål og tzatziki,"Oppskrift på rask og enkel sommermat som er god på smak. Denne middagen er perfekt hvis du vil lage noe litt sunnere. Søt appelsin komplementerer svinekjøttet, og strimlet grønnkålmix gir god crunch. Server med mild tzatziki og ovsbakte poteter, og nyt!","MENYs ovnsbakte poteter med timian, sommerkoteletter, tzatziki, rapsolje til steking, salt, pepper",2022,16,Torsdag
88c7a20e-578f-4f5f-8cf8-f5bf28340845,Spicy vegetar tostadas,"Tostada betyr toast på spansk og er en fellesbetegnelse for retter med stekt tortillas. Dette er oppskriften på en kjøttfri variant med blant annet søtpotet, syltet rødløk og ananas glaze.","små tortillas, rapsolje",2022,16,Fredag
1b0fcf17-f99a-b3bf-211d-c02aee7a8bfd,Biffsalat med asparges,En litt sunnere og næringsrik salat med med masse proteiner. Denne deilige og friske salaten med biff og asparges er perfekt om du vil kose deg litt ekstra til lunsj eller middag.,grønn asparges,2022,16,Lørdag
ae4eda14-d015-4433-5bae-7a0dd1cf0b05,Hjemmelaget nigiri sushi,"Oppskrift på god, hjemmelaget sushi med laks, tunfisk og kveite. Sushi er for mange synonymt med take-away, men det er ikke vanskelig å lage selv! Du kan også bruke torsk, kamskjell og kokt scampi. Server med wasabi, ponzusaus og topp gjerne sushien med ristede sesamfrø.","sushiris, sukker, salt, riseddik",2022,16,Søndag
efb2b751-fba5-4ab1-b04e-649c2583e7e1,Vegetarsliders med mango og syltet rødløk,"Oppskrift på små, saftige vegetarburgere med kjøttfritt alternativ til pulled pork ,syltet rødløk, mango og guacamole. Vi kallder dem sliders fordi vi lager dem små, men du kan også lage disse som burgere i vanlig størrelse. Vi anbefaler brioche burgerbrød.","kjøttfri pulled pork, brioche sliderbrød, mango, vårløk, coleslaw, guacamole, frisk koriander",2022,15,Mandag
d36ccbb2-b4e4-0ba2-8664-b57395587c04,Smørstekte hvite asparges med laks og sitrus,"Hvit asparges er en delikatesse du kun får tak i om våren. Denne oppskriften er herlig forfriskende, med sashimi av laks og en hjemmelaget dressing av appelsin, sitron og honning. Server den som en veldig god lunsj, forrett eller en lett middag med ekstra salat ved siden av.","hvit asparges, lakseloin, smør, blandet grønn salat, friske urter",2022,15,Tirsdag
86f857e5-e700-47a3-8d0a-f36827ce68bb,Svinefilet med bakt potetsalat og appelsin,"Oppskrift på helstekt indrefilet av svin, med lun potetsalat og frisk appelsin. Svinekjøtt er magert, mørt og saftig, og kler godt søte smaker av frukt. Vi gir deg stegene for både grill og stekeovn.","indrefilet av svin, frisk timian, flytende honning, rapsolje, salt, pepper",2022,15,Onsdag
6fef8b1c-5da8-261e-1610-2ea6401eba27,Innbakte pølser med revet ost,Innbakte pølser er en favoritt hos barna. Med ferdig pizzadeig er dette også en rask og enkel middag. Du kan også ta dem med i tursekken og grille dem på bål. Litt smeltet ost og en god ketchup er alt som skal til for ekstra god smak. Husk at du også får kjøpt glutenfri pizzadeig.,"pizzadeig, grillpølser, revet ost, potetsalat, ketchup",2022,15,Torsdag
001dc642-9950-4ff8-88a0-8b163d1c8183,Loaded veggie nachos,"Oppskrift på klassiske gratinerte nachos, uten kjøtt. Skikkelig digg helgemat, med bønner, gode tomater, avokado og klassisk tacotilbehør!","nacho chips, hermetiske kidneybønner, tacosaus, revet ost, rødløk",2022,15,Fredag
a4487c90-de88-4f82-9b94-2f95511cd2cb,Festfat med spekemat,"Spekemat er enkelt og kan danderes til lekre spekefat når du skal ha gjester. Her kan alle varianter av spekeskinker og spekepølser blandes, og gjerne serveres med frisk frukt, bær og gode oster. Vi gir deg noen tips!","spicy spekepølser, spekeskinke, tynnskåret salami, smaksrik ost, honningmelon",2022,15,Lørdag
d6217607-1021-1899-6811-95aa91061521,Lammestek med ovnsbakte rotgrønnsaker,"Klassisk oppskrift på lam med smakfullt tilbehør til påske og søndagsmiddag. Krydre lammesteken med urter og hvitløk, og server med ovnsbakte rotgrønnsaker, poteter og saus av ditt eget valg. Lammestek tar litt tid, men du får til gjengjeld en saftig stek med gode smaker som nærmest gjør seg selv i ovnen.","lammestek, salt, pepper, smør, hvitløksfedd, friske urter",2022,15,Søndag
88a96d12-893b-41a1-b4bf-1090a1783e4d,Meksikansk vegetargryte,"Oppskrift på gryterett uten kjøtt, med bønner, søtpotet og mange gode grønnsaker, grønnsakskraft og spisskummin som gir smak av tex-mex. Her har vi alt i samme gryte, som en ""one pot"". Ofte populær hos de minste.","løk, gulrøtter, søtpotet, paprika, rapsolje, grønnsakskraft, hermetiske tomater, basmatiris, hermetisk mais, malt spisskummin, hermetiske kidneybønner",2022,14,Mandag
45365543-d026-4d10-9435-877b9f0bfbc5,Laksefilet med sellerirotmos,"Oppskrift på enkel, rask, og litt sunnere middag med fisk. Denne smakfulle retten med stekt laks, kremet sellerirotmos og syltet rødløk lager du enkelt på under 20 minutter, og den egner seg like godt til hverdag som til helg.","lakseporsjoner, grønnkål mix, sellerirotmos, syltet rødløk, runde sukkererter",2022,14,Tirsdag
c34fb7ac-134a-4a8a-8c08-6cf4ad1eecf1,Elgkarbonader med fløtepoteter,Enkel oppskrift med saftige karbonader med fyldig brun saus og fløtegratinerte poteter. Et godt middagstips på under 20 minutter.,"elgkarbonader, MENY fløtepoteter, aspargesbønner, MENY brun saus, smør, tyttebærsyltetøy",2022,14,Onsdag
0ef3abfb-f312-2c4d-b4d3-83c9a0d397bd,Ovnsbakt kylling med rotgrønnsaker og appelsin,"En sunnere og kjempegod oppskrift på ovnsbakt og saftig kylling i form. Server middagen med rotgrønnsaker, perlepoteter og appelsin. Her kan du bruke kyllinglår, kyllingbryst eller kyllingfilet. Grønnsakene steker du sammen med kyllingen i ovnen.","gulrot, persillerot, kålrot, små poteter, appelsiner, hvitløksfedd, olivenolje, honning, kyllingbryst eller kyllinglår, salt, pepper, hakkede urter",2022,14,Torsdag
e23744df-1331-4862-8330-e93b8fdbdfdf,"Klassisk Angusburger med cheddar, bacon og sprøstekt løk","Oppskrift med vår beste burger, Angusburgeren, toppet med klassiske smaker som god cheddar, sennep, bacon og fritert løk. Vi kaller den ""The Perfect bite"". En fyldig og god burger som er perfekt å grille om sommeren. Litt Rørosrømme er også godt på denne burgeren.","angusburgere, Brioche burgerbrød, hjertesalat, bifftomat, cheddar,, tørrsaltet bacon, American yellow mustard",2022,14,Fredag
7ec41490-df3a-e7c7-2e65-9c75e38b0ad8,Saftig ostepølse med nachochips,Ostepølse toppet med tomatsalsa og nachochips er et godt alternativ til fredagstacoen! Perfekt på grillen og passer for hele familien.,"ostepølser, pølsebrød, nachochips, tacosalsa, rømme",2022,14,Lørdag
f27ffc43-1a26-c1a8-24b4-9b46b408d448,Klassisk lammestek med hvitløk og rosmarin,"Grunnoppskrift på tradisjonell, langtidsstekt lammestek med hvitløk og rosmarin og sjysaus. Vi tar deg gjennom stegene til perfekt og saftig lammestek, samt tips til godt tilbehør. Se video for hvordan tilberede og steke lammestek og lammelår.","benfri lammestek, salt, pepper, frisk rosmarin, hvitløk",2022,14,Søndag
a220a04a-c211-461d-bad8-d73ed2d29ea3,Baked feta pasta,"Oppskrift på TikTok trenden ""Baked feta pasta"", en enkel pasta med saus av ovnsbakt fetaost og tomater. Retten er enkel med få ingredienser og mye smak.  Fetaost, tomater, olivenolje og urter ovnsbakes, og  blandes så med kokt pasta.","små, søte tomater, fetaost, hvitløk, olivenolje, salt, malt sort pepper, tørket oregano, revet sitronskall, frisk basilikum",2022,13,Mandag
